,dado,data,partido,variavel
4308,66,2009-06-01,PTC,governismo
4309,1,2009-06-01,PSOL,dispersao
4310,100,2009-06-01,PSOL,fidelidade_lider
4311,98,2009-06-01,PSOL,rice
4312,3,2009-06-01,PSOL,num_deputados
4313,62,2009-06-01,PSOL,governismo
4314,1,2009-06-01,PT,dispersao
4315,99,2009-06-01,PT,fidelidade_lider
4316,98,2009-06-01,PT,rice
4317,58,2009-06-01,PT,num_deputados
4318,97,2009-06-01,PT,governismo
4319,5,2009-06-01,PV,dispersao
4320,95,2009-06-01,PV,fidelidade_lider
4321,86,2009-06-01,PV,rice
4322,9,2009-06-01,PV,num_deputados
4323,81,2009-06-01,PV,governismo
4324,0,2009-06-01,PTdoB,dispersao
4325,0,2009-06-01,PTdoB,rice
4326,1,2009-06-01,PTdoB,num_deputados
4327,83,2009-06-01,PTdoB,governismo
4328,1,2009-06-01,PHS,dispersao
4329,55,2009-06-01,PHS,rice
4330,2,2009-06-01,PHS,num_deputados
4331,95,2009-06-01,PHS,governismo
4332,4,2009-06-01,PTB,dispersao
4333,95,2009-06-01,PTB,fidelidade_lider
4334,89,2009-06-01,PTB,rice
4335,14,2009-06-01,PTB,num_deputados
4336,89,2009-06-01,PTB,governismo
4337,2,2009-06-01,PRB,dispersao
4338,98,2009-06-01,PRB,fidelidade_lider
4339,71,2009-06-01,PRB,rice
4340,2,2009-06-01,PRB,num_deputados
4341,91,2009-06-01,PRB,governismo
4342,5,2009-06-01,PSB,dispersao
4343,96,2009-06-01,PSB,fidelidade_lider
4344,87,2009-06-01,PSB,rice
4345,19,2009-06-01,PSB,num_deputados
4346,86,2009-06-01,PSB,governismo
4347,7,2009-06-01,DEM,dispersao
4348,95,2009-06-01,DEM,fidelidade_lider
4349,81,2009-06-01,DEM,rice
4350,34,2009-06-01,DEM,num_deputados
4351,55,2009-06-01,DEM,governismo
4352,4,2009-06-01,PSC,dispersao
4353,95,2009-06-01,PSC,fidelidade_lider
4354,86,2009-06-01,PSC,rice
4355,8,2009-06-01,PSC,num_deputados
4356,83,2009-06-01,PSC,governismo
4357,8,2009-06-01,PSDB,dispersao
4358,88,2009-06-01,PSDB,fidelidade_lider
4359,78,2009-06-01,PSDB,rice
4360,36,2009-06-01,PSDB,num_deputados
4361,51,2009-06-01,PSDB,governismo
4362,4,2009-06-01,PMDB,dispersao
4363,96,2009-06-01,PMDB,fidelidade_lider
4364,90,2009-06-01,PMDB,rice
4365,63,2009-06-01,PMDB,num_deputados
4366,89,2009-06-01,PMDB,governismo
4367,6,2009-06-01,PP,dispersao
4368,94,2009-06-01,PP,fidelidade_lider
4369,85,2009-06-01,PP,rice
4370,27,2009-06-01,PP,num_deputados
4371,85,2009-06-01,PP,governismo
4372,1,2009-06-01,PMN,dispersao
4373,98,2009-06-01,PMN,fidelidade_lider
4374,87,2009-06-01,PMN,rice
4375,3,2009-06-01,PMN,num_deputados
4376,93,2009-06-01,PMN,governismo
4377,3,2009-06-01,PR,dispersao
4378,96,2009-06-01,PR,fidelidade_lider
4379,91,2009-06-01,PR,rice
4380,28,2009-06-01,PR,num_deputados
4381,89,2009-06-01,PR,governismo
4382,1,2003-08-01,PPS,dispersao
4383,100,2003-08-01,PPS,fidelidade_lider
4384,97,2003-08-01,PPS,rice
4385,15,2003-08-01,PPS,num_deputados
4386,97,2003-08-01,PPS,governismo
4387,4,2003-08-01,PDT,dispersao
4388,94,2003-08-01,PDT,fidelidade_lider
4389,87,2003-08-01,PDT,rice
4390,11,2003-08-01,PDT,num_deputados
4391,90,2003-08-01,PDT,governismo
4392,1,2003-08-01,PT,dispersao
4393,99,2003-08-01,PT,fidelidade_lider
4394,98,2003-08-01,PT,rice
4395,74,2003-08-01,PT,num_deputados
4396,98,2003-08-01,PT,governismo
4397,8,2003-08-01,PV,dispersao
4398,87,2003-08-01,PV,fidelidade_lider
4399,76,2003-08-01,PV,rice
4400,5,2003-08-01,PV,num_deputados
4401,84,2003-08-01,PV,governismo
4402,5,2003-08-01,PTB,dispersao
4403,96,2003-08-01,PTB,fidelidade_lider
4404,88,2003-08-01,PTB,rice
4405,36,2003-08-01,PTB,num_deputados
4406,91,2003-08-01,PTB,governismo
4407,2,2003-08-01,PRONA,dispersao
4408,96,2003-08-01,PRONA,rice
4409,5,2003-08-01,PRONA,num_deputados
4410,49,2003-08-01,PRONA,governismo
4411,9,2003-08-01,PPB,dispersao
4412,83,2003-08-01,PPB,fidelidade_lider
4413,74,2003-08-01,PPB,rice
4414,32,2003-08-01,PPB,num_deputados
4415,65,2003-08-01,PPB,governismo
4416,4,2003-08-01,PSB,dispersao
4417,94,2003-08-01,PSB,fidelidade_lider
4418,90,2003-08-01,PSB,rice
4419,21,2003-08-01,PSB,num_deputados
4420,93,2003-08-01,PSB,governismo
4421,11,2003-08-01,DEM,dispersao
4422,87,2003-08-01,DEM,fidelidade_lider
4423,69,2003-08-01,DEM,rice
4424,50,2003-08-01,DEM,num_deputados
4425,58,2003-08-01,DEM,governismo
4426,9,2003-08-01,PSDB,dispersao
4427,86,2003-08-01,PSDB,fidelidade_lider
4428,74,2003-08-01,PSDB,rice
4429,41,2003-08-01,PSDB,num_deputados
4430,64,2003-08-01,PSDB,governismo
4431,5,2003-08-01,PMDB,dispersao
4432,91,2003-08-01,PMDB,fidelidade_lider
4433,86,2003-08-01,PMDB,rice
4434,48,2003-08-01,PMDB,num_deputados
4435,88,2003-08-01,PMDB,governismo
4436,0,2003-08-01,PST,dispersao
4437,0,2003-08-01,PST,rice
4438,1,2003-08-01,PST,num_deputados
4439,100,2003-08-01,PST,governismo
4440,8,2003-08-01,PP,dispersao
4441,90,2003-08-01,PP,fidelidade_lider
4442,79,2003-08-01,PP,rice
4443,33,2003-08-01,PP,num_deputados
4444,87,2003-08-01,PP,governismo
4445,2,2003-08-01,PL,dispersao
4446,95,2003-08-01,PL,fidelidade_lider
4447,95,2003-08-01,PL,rice
4448,26,2003-08-01,PL,num_deputados
4449,96,2003-08-01,PL,governismo
4450,0,2003-08-01,PSL,dispersao
4451,100,2003-08-01,PSL,fidelidade_lider
4452,0,2003-08-01,PSL,rice
4453,1,2003-08-01,PSL,num_deputados
4454,92,2003-08-01,PSL,governismo
4455,1,2003-08-01,PCdoB,dispersao
4456,97,2003-08-01,PCdoB,fidelidade_lider
4457,94,2003-08-01,PCdoB,rice
4458,9,2003-08-01,PCdoB,num_deputados
4459,96,2003-08-01,PCdoB,governismo
4460,0,2003-08-01,PMN,dispersao
4461,21,2003-08-01,PMN,rice
4462,1,2003-08-01,PMN,num_deputados
4463,100,2003-08-01,PMN,governismo
4464,9,2008-04-01,PPS,dispersao
4465,92,2008-04-01,PPS,fidelidade_lider
4466,69,2008-04-01,PPS,rice
4467,7,2008-04-01,PPS,num_deputados
4468,44,2008-04-01,PPS,governismo
4469,2,2008-04-01,PDT,dispersao
4470,98,2008-04-01,PDT,fidelidade_lider
4471,95,2008-04-01,PDT,rice
4472,18,2008-04-01,PDT,num_deputados
4473,97,2008-04-01,PDT,governismo
4474,0,2008-04-01,PTC,dispersao
4475,96,2008-04-01,PTC,fidelidade_lider
4476,9,2008-04-01,PTC,rice
4477,1,2008-04-01,PTC,num_deputados
4478,98,2008-04-01,PTC,governismo
4479,2,2008-04-01,PSOL,dispersao
4480,100,2008-04-01,PSOL,fidelidade_lider
4481,83,2008-04-01,PSOL,rice
4482,2,2008-04-01,PSOL,num_deputados
4483,54,2008-04-01,PSOL,governismo
4484,1,2008-04-01,PT,dispersao
4485,99,2008-04-01,PT,fidelidade_lider
4486,97,2008-04-01,PT,rice
4487,63,2008-04-01,PT,num_deputados
4488,98,2008-04-01,PT,governismo
4489,6,2008-04-01,PV,dispersao
4490,90,2008-04-01,PV,fidelidade_lider
4491,84,2008-04-01,PV,rice
4492,10,2008-04-01,PV,num_deputados
4493,91,2008-04-01,PV,governismo
4494,0,2008-04-01,PTdoB,dispersao
4495,0,2008-04-01,PTdoB,rice
4496,1,2008-04-01,PTdoB,num_deputados
4497,95,2008-04-01,PTdoB,governismo
4498,2,2008-04-01,PHS,dispersao
4499,74,2008-04-01,PHS,fidelidade_lider
4500,74,2008-04-01,PHS,rice
4501,2,2008-04-01,PHS,num_deputados
4502,96,2008-04-01,PHS,governismo
4503,6,2008-04-01,PTB,dispersao
4504,92,2008-04-01,PTB,fidelidade_lider
4505,83,2008-04-01,PTB,rice
4506,15,2008-04-01,PTB,num_deputados
4507,89,2008-04-01,PTB,governismo
4508,1,2008-04-01,PRB,dispersao
4509,98,2008-04-01,PRB,fidelidade_lider
4510,89,2008-04-01,PRB,rice
4511,3,2008-04-01,PRB,num_deputados
4512,98,2008-04-01,PRB,governismo
4513,4,2008-04-01,PSB,dispersao
4514,95,2008-04-01,PSB,fidelidade_lider
4515,89,2008-04-01,PSB,rice
4516,21,2008-04-01,PSB,num_deputados
4517,93,2008-04-01,PSB,governismo
4518,6,2008-04-01,DEM,dispersao
4519,89,2008-04-01,DEM,fidelidade_lider
4520,84,2008-04-01,DEM,rice
4521,30,2008-04-01,DEM,num_deputados
4522,47,2008-04-01,DEM,governismo
4523,4,2008-04-01,PSC,dispersao
4524,92,2008-04-01,PSC,fidelidade_lider
4525,88,2008-04-01,PSC,rice
4526,8,2008-04-01,PSC,num_deputados
4527,93,2008-04-01,PSC,governismo
4528,2,2008-04-01,PSDB,dispersao
4529,96,2008-04-01,PSDB,fidelidade_lider
4530,95,2008-04-01,PSDB,rice
4531,32,2008-04-01,PSDB,num_deputados
4532,41,2008-04-01,PSDB,governismo
4533,5,2008-04-01,PMDB,dispersao
4534,93,2008-04-01,PMDB,fidelidade_lider
4535,88,2008-04-01,PMDB,rice
4536,65,2008-04-01,PMDB,num_deputados
4537,93,2008-04-01,PMDB,governismo
4538,3,2008-04-01,PP,dispersao
4539,96,2008-04-01,PP,fidelidade_lider
4540,91,2008-04-01,PP,rice
4541,29,2008-04-01,PP,num_deputados
4542,95,2008-04-01,PP,governismo
4543,1,2008-04-01,PMN,dispersao
4544,99,2008-04-01,PMN,fidelidade_lider
4545,94,2008-04-01,PMN,rice
4546,4,2008-04-01,PMN,num_deputados
4547,96,2008-04-01,PMN,governismo
4548,2,2008-04-01,PR,dispersao
4549,97,2008-04-01,PR,fidelidade_lider
4550,95,2008-04-01,PR,rice
4551,30,2008-04-01,PR,num_deputados
4552,95,2008-04-01,PR,governismo
4553,10,2011-05-01,PPS,dispersao
4554,88,2011-05-01,PPS,fidelidade_lider
4555,73,2011-05-01,PPS,rice
4556,9,2011-05-01,PPS,num_deputados
4557,38,2011-05-01,PPS,governismo
4558,9,2011-05-01,PDT,dispersao
4559,84,2011-05-01,PDT,fidelidade_lider
4560,76,2011-05-01,PDT,rice
4561,22,2011-05-01,PDT,num_deputados
4562,86,2011-05-01,PDT,governismo
4563,0,2011-05-01,PTC,dispersao
4564,100,2011-05-01,PTC,fidelidade_lider
4565,0,2011-05-01,PTC,rice
4566,1,2011-05-01,PTC,num_deputados
4567,93,2011-05-01,PTC,governismo
4568,2,2011-05-01,PSOL,dispersao
4569,93,2011-05-01,PSOL,fidelidade_lider
4570,82,2011-05-01,PSOL,rice
4571,3,2011-05-01,PSOL,num_deputados
4572,40,2011-05-01,PSOL,governismo
4573,2,2011-05-01,PT,dispersao
4574,95,2011-05-01,PT,fidelidade_lider
4575,93,2011-05-01,PT,rice
4576,69,2011-05-01,PT,num_deputados
4577,95,2011-05-01,PT,governismo
4578,8,2011-05-01,PV,dispersao
4579,94,2011-05-01,PV,fidelidade_lider
4580,77,2011-05-01,PV,rice
4581,10,2011-05-01,PV,num_deputados
4582,58,2011-05-01,PV,governismo
4583,0,2011-05-01,PTdoB,dispersao
4584,100,2011-05-01,PTdoB,fidelidade_lider
4585,100,2011-05-01,PTdoB,rice
4586,3,2011-05-01,PTdoB,num_deputados
4587,96,2011-05-01,PTdoB,governismo
4588,0,2011-05-01,PRTB,dispersao
4589,100,2011-05-01,PRTB,fidelidade_lider
4590,59,2011-05-01,PRTB,rice
4591,1,2011-05-01,PRTB,num_deputados
4592,94,2011-05-01,PRTB,governismo
4593,2,2011-05-01,PHS,dispersao
4594,100,2011-05-01,PHS,fidelidade_lider
4595,59,2011-05-01,PHS,rice
4596,2,2011-05-01,PHS,num_deputados
4597,87,2011-05-01,PHS,governismo
4598,4,2011-05-01,PTB,dispersao
4599,94,2011-05-01,PTB,fidelidade_lider
4600,89,2011-05-01,PTB,rice
4601,16,2011-05-01,PTB,num_deputados
4602,89,2011-05-01,PTB,governismo
4603,2,2011-05-01,PRB,dispersao
4604,98,2011-05-01,PRB,fidelidade_lider
4605,95,2011-05-01,PRB,rice
4606,10,2011-05-01,PRB,num_deputados
4607,91,2011-05-01,PRB,governismo
4608,0,2011-05-01,PRP,dispersao
4609,100,2011-05-01,PRP,fidelidade_lider
4610,63,2011-05-01,PRP,rice
4611,2,2011-05-01,PRP,num_deputados
4612,95,2011-05-01,PRP,governismo
4613,2,2011-05-01,PSB,dispersao
4614,96,2011-05-01,PSB,fidelidade_lider
4615,94,2011-05-01,PSB,rice
4616,24,2011-05-01,PSB,num_deputados
4617,94,2011-05-01,PSB,governismo
4618,5,2011-05-01,DEM,dispersao
4619,95,2011-05-01,DEM,fidelidade_lider
4620,88,2011-05-01,DEM,rice
4621,29,2011-05-01,DEM,num_deputados
4622,50,2011-05-01,DEM,governismo
4623,5,2011-05-01,PSC,dispersao
4624,92,2011-05-01,PSC,fidelidade_lider
4625,88,2011-05-01,PSC,rice
4626,14,2011-05-01,PSC,num_deputados
4627,82,2011-05-01,PSC,governismo
4628,3,2011-05-01,PSDB,dispersao
4629,97,2011-05-01,PSDB,fidelidade_lider
4630,92,2011-05-01,PSDB,rice
4631,35,2011-05-01,PSDB,num_deputados
4632,46,2011-05-01,PSDB,governismo
4633,4,2011-05-01,PMDB,dispersao
4634,97,2011-05-01,PMDB,fidelidade_lider
4635,91,2011-05-01,PMDB,rice
4636,59,2011-05-01,PMDB,num_deputados
4637,90,2011-05-01,PMDB,governismo
4638,6,2011-05-01,PP,dispersao
4639,91,2011-05-01,PP,fidelidade_lider
4640,86,2011-05-01,PP,rice
4641,31,2011-05-01,PP,num_deputados
4642,90,2011-05-01,PP,governismo
4643,3,2011-05-01,PSL,dispersao
4644,94,2011-05-01,PSL,fidelidade_lider
4645,26,2011-05-01,PSL,rice
4646,2,2011-05-01,PSL,num_deputados
4647,90,2011-05-01,PSL,governismo
4648,1,2011-05-01,PCdoB,dispersao
4649,100,2011-05-01,PCdoB,fidelidade_lider
4650,99,2011-05-01,PCdoB,rice
4651,12,2011-05-01,PCdoB,num_deputados
4652,92,2011-05-01,PCdoB,governismo
4653,5,2011-05-01,PMN,dispersao
4654,12,2011-05-01,PMN,fidelidade_lider
4655,74,2011-05-01,PMN,rice
4656,3,2011-05-01,PMN,num_deputados
4657,82,2011-05-01,PMN,governismo
4658,3,2011-05-01,PR,dispersao
4659,99,2011-05-01,PR,fidelidade_lider
4660,91,2011-05-01,PR,rice
4661,28,2011-05-01,PR,num_deputados
4662,92,2011-05-01,PR,governismo
4663,3,2006-03-01,PPS,dispersao
4664,98,2006-03-01,PPS,fidelidade_lider
4665,93,2006-03-01,PPS,rice
4666,11,2006-03-01,PPS,num_deputados
4667,75,2006-03-01,PPS,governismo
4668,2,2006-03-01,PDT,dispersao
4669,98,2006-03-01,PDT,fidelidade_lider
4670,93,2006-03-01,PDT,rice
4671,15,2006-03-01,PDT,num_deputados
4672,78,2006-03-01,PDT,governismo
4673,0,2006-03-01,PTC,dispersao
4674,0,2006-03-01,PTC,rice
4675,1,2006-03-01,PTC,num_deputados
4676,85,2006-03-01,PTC,governismo
4677,2,2006-03-01,PSOL,dispersao
4678,94,2006-03-01,PSOL,fidelidade_lider
4679,94,2006-03-01,PSOL,rice
4680,6,2006-03-01,PSOL,num_deputados
4681,71,2006-03-01,PSOL,governismo
4682,2,2006-03-01,PT,dispersao
4683,98,2006-03-01,PT,fidelidade_lider
4684,95,2006-03-01,PT,rice
4685,63,2006-03-01,PT,num_deputados
4686,95,2006-03-01,PT,governismo
4687,5,2006-03-01,PV,dispersao
4688,94,2006-03-01,PV,fidelidade_lider
4689,83,2006-03-01,PV,rice
4690,5,2006-03-01,PV,num_deputados
4691,71,2006-03-01,PV,governismo
4692,4,2006-03-01,PTB,dispersao
4693,96,2006-03-01,PTB,fidelidade_lider
4694,88,2006-03-01,PTB,rice
4695,30,2006-03-01,PTB,num_deputados
4696,91,2006-03-01,PTB,governismo
4697,1,2006-03-01,PRONA,dispersao
4698,66,2006-03-01,PRONA,rice
4699,2,2006-03-01,PRONA,num_deputados
4700,72,2006-03-01,PRONA,governismo
4701,0,2006-03-01,PMR,dispersao
4702,49,2006-03-01,PMR,rice
4703,2,2006-03-01,PMR,num_deputados
4704,88,2006-03-01,PMR,governismo
4705,5,2006-03-01,PSB,dispersao
4706,97,2006-03-01,PSB,fidelidade_lider
4707,87,2006-03-01,PSB,rice
4708,21,2006-03-01,PSB,num_deputados
4709,91,2006-03-01,PSB,governismo
4710,3,2006-03-01,DEM,dispersao
4711,97,2006-03-01,DEM,fidelidade_lider
4712,91,2006-03-01,DEM,rice
4713,40,2006-03-01,DEM,num_deputados
4714,65,2006-03-01,DEM,governismo
4715,4,2006-03-01,PSC,dispersao
4716,91,2006-03-01,PSC,fidelidade_lider
4717,83,2006-03-01,PSC,rice
4718,4,2006-03-01,PSC,num_deputados
4719,86,2006-03-01,PSC,governismo
4720,4,2006-03-01,PSDB,dispersao
4721,98,2006-03-01,PSDB,fidelidade_lider
4722,89,2006-03-01,PSDB,rice
4723,37,2006-03-01,PSDB,num_deputados
4724,65,2006-03-01,PSDB,governismo
4725,6,2006-03-01,PMDB,dispersao
4726,93,2006-03-01,PMDB,fidelidade_lider
4727,84,2006-03-01,PMDB,rice
4728,56,2006-03-01,PMDB,num_deputados
4729,87,2006-03-01,PMDB,governismo
4730,6,2006-03-01,PP,dispersao
4731,95,2006-03-01,PP,fidelidade_lider
4732,85,2006-03-01,PP,rice
4733,36,2006-03-01,PP,num_deputados
4734,86,2006-03-01,PP,governismo
4735,3,2006-03-01,PL,dispersao
4736,99,2006-03-01,PL,fidelidade_lider
4737,93,2006-03-01,PL,rice
4738,26,2006-03-01,PL,num_deputados
4739,93,2006-03-01,PL,governismo
4740,1,2006-03-01,PCdoB,dispersao
4741,100,2006-03-01,PCdoB,fidelidade_lider
4742,98,2006-03-01,PCdoB,rice
4743,8,2006-03-01,PCdoB,num_deputados
4744,95,2006-03-01,PCdoB,governismo
4745,8,2008-06-01,PPS,dispersao
4746,95,2008-06-01,PPS,fidelidade_lider
4747,76,2008-06-01,PPS,rice
4748,7,2008-06-01,PPS,num_deputados
4749,44,2008-06-01,PPS,governismo
4750,4,2008-06-01,PDT,dispersao
4751,97,2008-06-01,PDT,fidelidade_lider
4752,89,2008-06-01,PDT,rice
4753,18,2008-06-01,PDT,num_deputados
4754,94,2008-06-01,PDT,governismo
4755,0,2008-06-01,PTC,dispersao
4756,96,2008-06-01,PTC,fidelidade_lider
4757,0,2008-06-01,PTC,rice
4758,1,2008-06-01,PTC,num_deputados
4759,98,2008-06-01,PTC,governismo
4760,1,2008-06-01,PSOL,dispersao
4761,100,2008-06-01,PSOL,fidelidade_lider
4762,92,2008-06-01,PSOL,rice
4763,3,2008-06-01,PSOL,num_deputados
4764,52,2008-06-01,PSOL,governismo
4765,1,2008-06-01,PT,dispersao
4766,99,2008-06-01,PT,fidelidade_lider
4767,96,2008-06-01,PT,rice
4768,60,2008-06-01,PT,num_deputados
4769,97,2008-06-01,PT,governismo
4770,4,2008-06-01,PV,dispersao
4771,95,2008-06-01,PV,fidelidade_lider
4772,89,2008-06-01,PV,rice
4773,10,2008-06-01,PV,num_deputados
4774,82,2008-06-01,PV,governismo
4775,0,2008-06-01,PTdoB,dispersao
4776,0,2008-06-01,PTdoB,rice
4777,1,2008-06-01,PTdoB,num_deputados
4778,94,2008-06-01,PTdoB,governismo
4779,1,2008-06-01,PHS,dispersao
4780,14,2008-06-01,PHS,fidelidade_lider
4781,72,2008-06-01,PHS,rice
4782,2,2008-06-01,PHS,num_deputados
4783,96,2008-06-01,PHS,governismo
4784,6,2008-06-01,PTB,dispersao
4785,92,2008-06-01,PTB,fidelidade_lider
4786,84,2008-06-01,PTB,rice
4787,14,2008-06-01,PTB,num_deputados
4788,88,2008-06-01,PTB,governismo
4789,1,2008-06-01,PRB,dispersao
4790,97,2008-06-01,PRB,fidelidade_lider
4791,86,2008-06-01,PRB,rice
4792,2,2008-06-01,PRB,num_deputados
4793,97,2008-06-01,PRB,governismo
4794,4,2008-06-01,PSB,dispersao
4795,97,2008-06-01,PSB,fidelidade_lider
4796,90,2008-06-01,PSB,rice
4797,20,2008-06-01,PSB,num_deputados
4798,94,2008-06-01,PSB,governismo
4799,7,2008-06-01,DEM,dispersao
4800,94,2008-06-01,DEM,fidelidade_lider
4801,84,2008-06-01,DEM,rice
4802,35,2008-06-01,DEM,num_deputados
4803,51,2008-06-01,DEM,governismo
4804,3,2008-06-01,PSC,dispersao
4805,96,2008-06-01,PSC,fidelidade_lider
4806,90,2008-06-01,PSC,rice
4807,9,2008-06-01,PSC,num_deputados
4808,94,2008-06-01,PSC,governismo
4809,3,2008-06-01,PSDB,dispersao
4810,97,2008-06-01,PSDB,fidelidade_lider
4811,92,2008-06-01,PSDB,rice
4812,37,2008-06-01,PSDB,num_deputados
4813,43,2008-06-01,PSDB,governismo
4814,5,2008-06-01,PMDB,dispersao
4815,93,2008-06-01,PMDB,fidelidade_lider
4816,88,2008-06-01,PMDB,rice
4817,64,2008-06-01,PMDB,num_deputados
4818,94,2008-06-01,PMDB,governismo
4819,4,2008-06-01,PP,dispersao
4820,94,2008-06-01,PP,fidelidade_lider
4821,88,2008-06-01,PP,rice
4822,29,2008-06-01,PP,num_deputados
4823,93,2008-06-01,PP,governismo
4824,1,2008-06-01,PMN,dispersao
4825,99,2008-06-01,PMN,fidelidade_lider
4826,87,2008-06-01,PMN,rice
4827,4,2008-06-01,PMN,num_deputados
4828,95,2008-06-01,PMN,governismo
4829,3,2008-06-01,PR,dispersao
4830,94,2008-06-01,PR,fidelidade_lider
4831,92,2008-06-01,PR,rice
4832,28,2008-06-01,PR,num_deputados
4833,93,2008-06-01,PR,governismo
4834,5,2013-07-01,PPS,dispersao
4835,95,2013-07-01,PPS,fidelidade_lider
4836,86,2013-07-01,PPS,rice
4837,7,2013-07-01,PPS,num_deputados
4838,46,2013-07-01,PPS,governismo
4839,9,2013-07-01,PDT,dispersao
4840,92,2013-07-01,PDT,fidelidade_lider
4841,79,2013-07-01,PDT,rice
4842,20,2013-07-01,PDT,num_deputados
4843,75,2013-07-01,PDT,governismo
4844,1,2013-07-01,PSOL,dispersao
4845,95,2013-07-01,PSOL,fidelidade_lider
4846,90,2013-07-01,PSOL,rice
4847,3,2013-07-01,PSOL,num_deputados
4848,62,2013-07-01,PSOL,governismo
4849,2,2013-07-01,PT,dispersao
4850,98,2013-07-01,PT,fidelidade_lider
4851,96,2013-07-01,PT,rice
4852,67,2013-07-01,PT,num_deputados
4853,98,2013-07-01,PT,governismo
4854,7,2013-07-01,PV,dispersao
4855,89,2013-07-01,PV,fidelidade_lider
4856,81,2013-07-01,PV,rice
4857,7,2013-07-01,PV,num_deputados
4858,80,2013-07-01,PV,governismo
4859,3,2013-07-01,PEN,dispersao
4860,6,2013-07-01,PEN,fidelidade_lider
4861,42,2013-07-01,PEN,rice
4862,2,2013-07-01,PEN,num_deputados
4863,67,2013-07-01,PEN,governismo
4864,1,2013-07-01,PTdoB,dispersao
4865,93,2013-07-01,PTdoB,fidelidade_lider
4866,58,2013-07-01,PTdoB,rice
4867,2,2013-07-01,PTdoB,num_deputados
4868,69,2013-07-01,PTdoB,governismo
4869,0,2013-07-01,PRTB,dispersao
4870,88,2013-07-01,PRTB,fidelidade_lider
4871,0,2013-07-01,PRTB,rice
4872,1,2013-07-01,PRTB,num_deputados
4873,52,2013-07-01,PRTB,governismo
4874,0,2013-07-01,PHS,dispersao
4875,75,2013-07-01,PHS,fidelidade_lider
4876,0,2013-07-01,PHS,rice
4877,1,2013-07-01,PHS,num_deputados
4878,69,2013-07-01,PHS,governismo
4879,9,2013-07-01,PTB,dispersao
4880,81,2013-07-01,PTB,fidelidade_lider
4881,72,2013-07-01,PTB,rice
4882,11,2013-07-01,PTB,num_deputados
4883,75,2013-07-01,PTB,governismo
4884,2,2013-07-01,PRB,dispersao
4885,97,2013-07-01,PRB,fidelidade_lider
4886,92,2013-07-01,PRB,rice
4887,6,2013-07-01,PRB,num_deputados
4888,77,2013-07-01,PRB,governismo
4889,3,2013-07-01,PRP,dispersao
4890,96,2013-07-01,PRP,fidelidade_lider
4891,31,2013-07-01,PRP,rice
4892,1,2013-07-01,PRP,num_deputados
4893,75,2013-07-01,PRP,governismo
4894,7,2013-07-01,PSB,dispersao
4895,90,2013-07-01,PSB,fidelidade_lider
4896,81,2013-07-01,PSB,rice
4897,18,2013-07-01,PSB,num_deputados
4898,77,2013-07-01,PSB,governismo
4899,6,2013-07-01,DEM,dispersao
4900,94,2013-07-01,DEM,fidelidade_lider
4901,84,2013-07-01,DEM,rice
4902,17,2013-07-01,DEM,num_deputados
4903,56,2013-07-01,DEM,governismo
4904,6,2013-07-01,PSC,dispersao
4905,92,2013-07-01,PSC,fidelidade_lider
4906,84,2013-07-01,PSC,rice
4907,12,2013-07-01,PSC,num_deputados
4908,72,2013-07-01,PSC,governismo
4909,4,2013-07-01,PSDB,dispersao
4910,93,2013-07-01,PSDB,fidelidade_lider
4911,88,2013-07-01,PSDB,rice
4912,30,2013-07-01,PSDB,num_deputados
4913,48,2013-07-01,PSDB,governismo
4914,6,2013-07-01,PMDB,dispersao
4915,92,2013-07-01,PMDB,fidelidade_lider
4916,83,2013-07-01,PMDB,rice
4917,51,2013-07-01,PMDB,num_deputados
4918,71,2013-07-01,PMDB,governismo
4919,9,2013-07-01,PP,dispersao
4920,89,2013-07-01,PP,fidelidade_lider
4921,78,2013-07-01,PP,rice
4922,23,2013-07-01,PP,num_deputados
4923,77,2013-07-01,PP,governismo
4924,5,2013-07-01,PSD,dispersao
4925,94,2013-07-01,PSD,fidelidade_lider
4926,86,2013-07-01,PSD,rice
4927,30,2013-07-01,PSD,num_deputados
4928,65,2013-07-01,PSD,governismo
4929,0,2013-07-01,PSL,dispersao
4930,90,2013-07-01,PSL,fidelidade_lider
4931,0,2013-07-01,PSL,rice
4932,1,2013-07-01,PSL,num_deputados
4933,78,2013-07-01,PSL,governismo
4934,2,2013-07-01,PCdoB,dispersao
4935,100,2013-07-01,PCdoB,fidelidade_lider
4936,95,2013-07-01,PCdoB,rice
4937,9,2013-07-01,PCdoB,num_deputados
4938,87,2013-07-01,PCdoB,governismo
4939,4,2013-07-01,PMN,dispersao
4940,7,2013-07-01,PMN,fidelidade_lider
4941,72,2013-07-01,PMN,rice
4942,2,2013-07-01,PMN,num_deputados
4943,69,2013-07-01,PMN,governismo
4944,7,2013-07-01,PR,dispersao
4945,91,2013-07-01,PR,fidelidade_lider
4946,82,2013-07-01,PR,rice
4947,22,2013-07-01,PR,num_deputados
4948,76,2013-07-01,PR,governismo
4949,0,2003-02-01,PPS,dispersao
4950,100,2003-02-01,PPS,fidelidade_lider
4951,100,2003-02-01,PPS,rice
4952,16,2003-02-01,PPS,num_deputados
4953,100,2003-02-01,PPS,governismo
4954,0,2003-02-01,PDT,dispersao
4955,100,2003-02-01,PDT,fidelidade_lider
4956,100,2003-02-01,PDT,rice
4957,9,2003-02-01,PDT,num_deputados
4958,100,2003-02-01,PDT,governismo
4959,0,2003-02-01,PT,dispersao
