ID_VOTACAO,POLITICO,VOTO,PARTIDO,ORIENTACAO_GOVERNO,RICE
7ff749b3a86603743de85954575fd005,LUIZA ERUNDINA,SIM,PSB,SIM,1
7ff749b3a86603743de85954575fd005,ROBERTO ALVES,SIM,PRB,SIM,1
7ff749b3a86603743de85954575fd005,LAZARO BOTELHO,NAO,PP,SIM,0
7ff749b3a86603743de85954575fd005,SERGIO BRITO,NAO,PSD,SIM,0
7ff749b3a86603743de85954575fd005,OSMAR SERRAGLIO,NAO,PMDB,SIM,0
7ff749b3a86603743de85954575fd005,BRUNO ARAUJO,NAO,PSDB,SIM,0
7ff749b3a86603743de85954575fd005,CACA LEAO,SIM,PP,SIM,1
7ff749b3a86603743de85954575fd005,DIMAS FABIANO,NAO,PP,SIM,0
7ff749b3a86603743de85954575fd005,CHICO D ANGELO,SIM,PT,SIM,1
7ff749b3a86603743de85954575fd005,HELIO LEITE,NAO,DEM,SIM,0
7ff749b3a86603743de85954575fd005,MARIA DO ROSARIO,SIM,PT,SIM,1
7ff749b3a86603743de85954575fd005,ODORICO MONTEIRO,SIM,PT,SIM,1
7ff749b3a86603743de85954575fd005,CARLOS GOMES,SIM,PRB,SIM,1
7ff749b3a86603743de85954575fd005,FABIANO HORTA,SIM,PT,SIM,1
7ff749b3a86603743de85954575fd005,RUBENS PEREIRA JUNIOR,SIM,PCdoB,SIM,1
7ff749b3a86603743de85954575fd005,DR. JORGE SILVA,SIM,PROS,SIM,1
7ff749b3a86603743de85954575fd005,RONEY NEMER,NAO,PMDB,SIM,0
7ff749b3a86603743de85954575fd005,DULCE MIRANDA,SIM,PMDB,SIM,1
7ff749b3a86603743de85954575fd005,DECIO LIMA,SIM,PT,SIM,1
7ff749b3a86603743de85954575fd005,ADELMO CARNEIRO LEAO,SIM,PT,SIM,1
7ff749b3a86603743de85954575fd005,EDUARDO BOLSONARO,NAO,PSC,SIM,0
7ff749b3a86603743de85954575fd005,LUIZ CARLOS HAULY,NAO,PSDB,SIM,0
7ff749b3a86603743de85954575fd005,LUIZ COUTO,SIM,PT,SIM,1
7ff749b3a86603743de85954575fd005,HUGO LEAL,SIM,PROS,SIM,1
7ff749b3a86603743de85954575fd005,ARTHUR LIRA,NAO,PP,SIM,0
7ff749b3a86603743de85954575fd005,JARBAS VASCONCELOS,NAO,PMDB,SIM,0
7ff749b3a86603743de85954575fd005,IRMAO LAZARO,NAO,PSC,SIM,0
7ff749b3a86603743de85954575fd005,ALAN RICK,SIM,PRB,SIM,1
7ff749b3a86603743de85954575fd005,ODELMO LEAO,NAO,PP,SIM,0
7ff749b3a86603743de85954575fd005,ALESSANDRO MOLON,SIM,PT,SIM,1
7ff749b3a86603743de85954575fd005,FELIPE MAIA,NAO,DEM,SIM,0
7ff749b3a86603743de85954575fd005,JOAO MARCELO,NAO,PMDB,SIM,0
7ff749b3a86603743de85954575fd005,ROBERTO GOES,SIM,PDT,SIM,1
7ff749b3a86603743de85954575fd005,ALIEL MACHADO,SIM,PCdoB,SIM,1
7ff749b3a86603743de85954575fd005,FRANCISCO CHAPADINHA,NAO,PSD,SIM,0
7ff749b3a86603743de85954575fd005,FAUSTO PINATO,SIM,PRB,SIM,1
7ff749b3a86603743de85954575fd005,LEONARDO PICCIANI,NAO,PMDB,SIM,0
7ff749b3a86603743de85954575fd005,SERGIO MORAES,NAO,PTB,SIM,0
7ff749b3a86603743de85954575fd005,ESPERIDIAO AMIN,NAO,PP,SIM,0
7ff749b3a86603743de85954575fd005,CRISTIANE BRASIL,NAO,PTB,SIM,0
7ff749b3a86603743de85954575fd005,ENIO VERRI,SIM,PT,SIM,1
7ff749b3a86603743de85954575fd005,FABIO FARIA,SIM,PSD,SIM,1
7ff749b3a86603743de85954575fd005,DELEGADO WALDIR,NAO,PSDB,SIM,0
7ff749b3a86603743de85954575fd005,HELDER SALOMAO,SIM,PT,SIM,1
7ff749b3a86603743de85954575fd005,ANTONIO BALHMANN,SIM,PROS,SIM,1
7ff749b3a86603743de85954575fd005,NELSON MARQUEZELLI,NAO,PTB,SIM,0
7ff749b3a86603743de85954575fd005,JOSE REINALDO,NAO,PSB,SIM,0
7ff749b3a86603743de85954575fd005,VALMIR PRASCIDELLI,SIM,PT,SIM,1
7ff749b3a86603743de85954575fd005,MIGUEL HADDAD,NAO,PSDB,SIM,0
7ff749b3a86603743de85954575fd005,LAERCIO OLIVEIRA,NAO,SDD,SIM,0
7ff749b3a86603743de85954575fd005,RODRIGO DE CASTRO,NAO,PSDB,SIM,0
7ff749b3a86603743de85954575fd005,MARCIO MARINHO,SIM,PRB,SIM,1
7ff749b3a86603743de85954575fd005,CLEBER VERDE,SIM,PRB,SIM,1
7ff749b3a86603743de85954575fd005,CARLOS ANDRADE,NAO,PHS,SIM,0
7ff749b3a86603743de85954575fd005,PAULO FOLETTO,SIM,PSB,SIM,1
7ff749b3a86603743de85954575fd005,FABIO GARCIA,SIM,PSB,SIM,1
7ff749b3a86603743de85954575fd005,REJANE DIAS,SIM,PT,SIM,1
7ff749b3a86603743de85954575fd005,JOAO CAMPOS,NAO,PSDB,SIM,0
7ff749b3a86603743de85954575fd005,ROGERIO MARINHO,NAO,PSDB,SIM,0
7ff749b3a86603743de85954575fd005,RODRIGO MAIA,NAO,DEM,SIM,0
7ff749b3a86603743de85954575fd005,ALICE PORTUGAL,SIM,PCdoB,SIM,1
7ff749b3a86603743de85954575fd005,MARCOS ROGERIO,NAO,PDT,SIM,0
7ff749b3a86603743de85954575fd005,ALBERTO FRAGA,NAO,DEM,SIM,0
7ff749b3a86603743de85954575fd005,CELSO PANSERA,NAO,PMDB,SIM,0
7ff749b3a86603743de85954575fd005,WLADIMIR COSTA,NAO,SDD,SIM,0
7ff749b3a86603743de85954575fd005,JOSE MENTOR,SIM,PT,SIM,1
7ff749b3a86603743de85954575fd005,MARINALDO ROSENDO,SIM,PSB,SIM,1
7ff749b3a86603743de85954575fd005,SAMUEL MOREIRA,NAO,PSDB,SIM,0
7ff749b3a86603743de85954575fd005,JERONIMO GOERGEN,NAO,PP,SIM,0
7ff749b3a86603743de85954575fd005,RODRIGO GARCIA,NAO,DEM,SIM,0
7ff749b3a86603743de85954575fd005,ANDRES SANCHEZ,SIM,PT,SIM,1
7ff749b3a86603743de85954575fd005,MAX FILHO,NAO,PSDB,SIM,0
7ff749b3a86603743de85954575fd005,LAUDIVIO CARVALHO,SIM,PMDB,SIM,1
7ff749b3a86603743de85954575fd005,CAETANO,SIM,PT,SIM,1
7ff749b3a86603743de85954575fd005,ARNALDO FARIA DE SA,SIM,PTB,SIM,1
7ff749b3a86603743de85954575fd005,RONALDO FONSECA,SIM,PROS,SIM,1
7ff749b3a86603743de85954575fd005,CESAR SOUZA,SIM,PSD,SIM,1
7ff749b3a86603743de85954575fd005,FLAVINHO,NAO,PSB,SIM,0
7ff749b3a86603743de85954575fd005,JOSE PRIANTE,NAO,PMDB,SIM,0
7ff749b3a86603743de85954575fd005,VICENTINHO,SIM,PT,SIM,1
7ff749b3a86603743de85954575fd005,DELEGADO EDER MAURO,SIM,PSD,SIM,1
7ff749b3a86603743de85954575fd005,LEOPOLDO MEYER,NAO,PSB,SIM,0
7ff749b3a86603743de85954575fd005,JOSE AIRTON CIRILO,SIM,PT,SIM,1
7ff749b3a86603743de85954575fd005,PROFESSORA MARCIVANIA,SIM,PT,SIM,1
7ff749b3a86603743de85954575fd005,ZE SILVA,NAO,SDD,SIM,0
7ff749b3a86603743de85954575fd005,LEO DE BRITO,SIM,PT,SIM,1
7ff749b3a86603743de85954575fd005,VICTOR MENDES,NAO,PV,SIM,0
7ff749b3a86603743de85954575fd005,EDMAR ARRUDA,NAO,PSC,SIM,0
7ff749b3a86603743de85954575fd005,SARNEY FILHO,SIM,PV,SIM,1
7ff749b3a86603743de85954575fd005,HERCULANO PASSOS,SIM,PSD,SIM,1
7ff749b3a86603743de85954575fd005,EVANDRO ROGERIO ROMAN,SIM,PSD,SIM,1
7ff749b3a86603743de85954575fd005,EFRAIM FILHO,NAO,DEM,SIM,0
7ff749b3a86603743de85954575fd005,MILTON MONTI,SIM,PR,SIM,1
7ff749b3a86603743de85954575fd005,LUIZ SERGIO,SIM,PT,SIM,1
7ff749b3a86603743de85954575fd005,LUIZ CARLOS RAMOS,SIM,PSDC,SIM,1
7ff749b3a86603743de85954575fd005,MARCOS REATEGUI,NAO,PSC,SIM,0
7ff749b3a86603743de85954575fd005,IZALCI,NAO,PSDB,SIM,0
7ff749b3a86603743de85954575fd005,HENRIQUE FONTANA,SIM,PT,SIM,1
7ff749b3a86603743de85954575fd005,EDUARDO CURY,NAO,PSDB,SIM,0
7ff749b3a86603743de85954575fd005,ATILA LIRA,SIM,PSB,SIM,1
7ff749b3a86603743de85954575fd005,CHRISTIANE DE SOUZA YARED,SIM,PTN,SIM,1
7ff749b3a86603743de85954575fd005,VANDER LOUBET,SIM,PT,SIM,1
7ff749b3a86603743de85954575fd005,EVAIR DE MELO,NAO,PV,SIM,0
7ff749b3a86603743de85954575fd005,PEDRO CUNHA LIMA,NAO,PSDB,SIM,0
7ff749b3a86603743de85954575fd005,ROBERTO SALES,SIM,PRB,SIM,1
7ff749b3a86603743de85954575fd005,MAURO MARIANI,NAO,PMDB,SIM,0
7ff749b3a86603743de85954575fd005,CAIO NARCIO,NAO,PSDB,SIM,0
7ff749b3a86603743de85954575fd005,NELSON MEURER,NAO,PP,SIM,0
7ff749b3a86603743de85954575fd005,BETINHO GOMES,NAO,PSDB,SIM,0
7ff749b3a86603743de85954575fd005,WALDENOR PEREIRA,SIM,PT,SIM,1
7ff749b3a86603743de85954575fd005,RAIMUNDO GOMES DE MATOS,NAO,PSDB,SIM,0
7ff749b3a86603743de85954575fd005,EXPEDITO NETTO,NAO,SDD,SIM,0
7ff749b3a86603743de85954575fd005,ROGERIO ROSSO,SIM,PSD,SIM,1
7ff749b3a86603743de85954575fd005,OTAVIO LEITE,NAO,PSDB,SIM,0
7ff749b3a86603743de85954575fd005,JHC,NAO,SDD,SIM,0
7ff749b3a86603743de85954575fd005,MIGUEL LOMBARDI,SIM,PR,SIM,1
7ff749b3a86603743de85954575fd005,MARIO NEGROMONTE JR.,SIM,PP,SIM,1
7ff749b3a86603743de85954575fd005,GIUSEPPE VECCI,NAO,PSDB,SIM,0
7ff749b3a86603743de85954575fd005,SAGUAS MORAES,SIM,PT,SIM,1
7ff749b3a86603743de85954575fd005,CARLOS ZARATTINI,SIM,PT,SIM,1
7ff749b3a86603743de85954575fd005,SOSTENES CAVALCANTE,SIM,PSD,SIM,1
7ff749b3a86603743de85954575fd005,ALUISIO MENDES,SIM,PSDC,SIM,1
7ff749b3a86603743de85954575fd005,LUCIO VALE,SIM,PR,SIM,1
7ff749b3a86603743de85954575fd005,AGUINALDO RIBEIRO,SIM,PP,SIM,1
7ff749b3a86603743de85954575fd005,FABIO MITIDIERI,SIM,PSD,SIM,1
7ff749b3a86603743de85954575fd005,JOSE NUNES,NAO,PSD,SIM,0
7ff749b3a86603743de85954575fd005,ATILA LINS,SIM,PSD,SIM,1
7ff749b3a86603743de85954575fd005,CABUCU BORGES,NAO,PMDB,SIM,0
7ff749b3a86603743de85954575fd005,RUBENS BUENO,SIM,PPS,SIM,1
7ff749b3a86603743de85954575fd005,SARAIVA FELIPE,NAO,PMDB,SIM,0
7ff749b3a86603743de85954575fd005,GUILHERME MUSSI,NAO,PP,SIM,0
7ff749b3a86603743de85954575fd005,JOSE CARLOS ALELUIA,NAO,DEM,SIM,0
7ff749b3a86603743de85954575fd005,RONALDO LESSA,SIM,PDT,SIM,1
7ff749b3a86603743de85954575fd005,MARCELO BELINATI,NAO,PP,SIM,0
7ff749b3a86603743de85954575fd005,JOAO FERNANDO COUTINHO,SIM,PSB,SIM,1
7ff749b3a86603743de85954575fd005,RODRIGO PACHECO,NAO,PMDB,SIM,0
7ff749b3a86603743de85954575fd005,CELIO SILVEIRA,NAO,PSDB,SIM,0
7ff749b3a86603743de85954575fd005,JOAO PAULO PAPA,NAO,PSDB,SIM,0
7ff749b3a86603743de85954575fd005,EDUARDO BARBOSA,NAO,PSDB,SIM,0
7ff749b3a86603743de85954575fd005,SIMAO SESSIM,NAO,PP,SIM,0
7ff749b3a86603743de85954575fd005,JORGE TADEU MUDALEN,NAO,DEM,SIM,0
7ff749b3a86603743de85954575fd005,PAULO MAGALHAES,SIM,PSD,SIM,1
7ff749b3a86603743de85954575fd005,RICARDO TEOBALDO,NAO,PTB,SIM,0
7ff749b3a86603743de85954575fd005,MARCELO SQUASSONI,SIM,PRB,SIM,1
7ff749b3a86603743de85954575fd005,CARLOS MARUN,NAO,PMDB,SIM,0
7ff749b3a86603743de85954575fd005,MARCELO ARO,NAO,PHS,SIM,0
7ff749b3a86603743de85954575fd005,JOSE GUIMARAES,SIM,PT,SIM,1
7ff749b3a86603743de85954575fd005,DOMINGOS SAVIO,NAO,PSDB,SIM,0
7ff749b3a86603743de85954575fd005,ADAIL CARNEIRO,NAO,PHS,SIM,0
7ff749b3a86603743de85954575fd005,ROBERTO BALESTRA,NAO,PP,SIM,0
7ff749b3a86603743de85954575fd005,SERGIO REIS,SIM,PRB,SIM,1
7ff749b3a86603743de85954575fd005,MACEDO,SIM,PSL,SIM,1
7ff749b3a86603743de85954575fd005,JUSCELINO FILHO,NAO,PRP,SIM,0
7ff749b3a86603743de85954575fd005,BALEIA ROSSI,NAO,PMDB,SIM,0
7ff749b3a86603743de85954575fd005,ROBERTO BRITTO,NAO,PP,SIM,0
7ff749b3a86603743de85954575fd005,ANTONIO BRITO,NAO,PTB,SIM,0
7ff749b3a86603743de85954575fd005,LUIZ FERNANDO FARIA,NAO,PP,SIM,0
7ff749b3a86603743de85954575fd005,BEBETO,SIM,PSB,SIM,1
7ff749b3a86603743de85954575fd005,ANDRE FIGUEIREDO,SIM,PDT,SIM,1
7ff749b3a86603743de85954575fd005,PEDRO UCZAI,SIM,PT,SIM,1
7ff749b3a86603743de85954575fd005,AFONSO MOTTA,SIM,PDT,SIM,1
7ff749b3a86603743de85954575fd005,EZEQUIEL TEIXEIRA,NAO,SDD,SIM,0
7ff749b3a86603743de85954575fd005,JORGE CORTE REAL,NAO,PTB,SIM,0
7ff749b3a86603743de85954575fd005,CARLOS HENRIQUE GAGUIM,NAO,PMDB,SIM,0
7ff749b3a86603743de85954575fd005,ZECA CAVALCANTI,NAO,PTB,SIM,0
7ff749b3a86603743de85954575fd005,POMPEO DE MATTOS,SIM,PDT,SIM,1
7ff749b3a86603743de85954575fd005,CONCEICAO SAMPAIO,SIM,PP,SIM,1
7ff749b3a86603743de85954575fd005,CARMEN ZANOTTO,SIM,PPS,SIM,1
7ff749b3a86603743de85954575fd005,MARCO MAIA,SIM,PT,SIM,1
7ff749b3a86603743de85954575fd005,PAULO TEIXEIRA,SIM,PT,SIM,1
7ff749b3a86603743de85954575fd005,RODRIGO MARTINS,SIM,PSB,SIM,1
7ff749b3a86603743de85954575fd005,CARLOS MANATO,NAO,SDD,SIM,0
7ff749b3a86603743de85954575fd005,VITOR VALIM,NAO,PMDB,SIM,0
7ff749b3a86603743de85954575fd005,SILVIO COSTA,SIM,PSC,SIM,1
7ff749b3a86603743de85954575fd005,FERNANDO JORDAO,NAO,PMDB,SIM,0
7ff749b3a86603743de85954575fd005,ZE CARLOS,SIM,PT,SIM,1
7ff749b3a86603743de85954575fd005,ALFREDO KAEFER,NAO,PSDB,SIM,0
7ff749b3a86603743de85954575fd005,HIRAN GONCALVES,SIM,PMN,SIM,1
7ff749b3a86603743de85954575fd005,AFONSO HAMM,SIM,PP,SIM,1
7ff749b3a86603743de85954575fd005,VALTENIR PEREIRA,SIM,PROS,SIM,1
7ff749b3a86603743de85954575fd005,DILCEU SPERAFICO,NAO,PP,SIM,0
7ff749b3a86603743de85954575fd005,DOMINGOS NETO,SIM,PROS,SIM,1
7ff749b3a86603743de85954575fd005,CHICO ALENCAR,SIM,PSOL,SIM,1
7ff749b3a86603743de85954575fd005,HILDO ROCHA,NAO,PMDB,SIM,0
7ff749b3a86603743de85954575fd005,CLARISSA GAROTINHO,SIM,PR,SIM,1
7ff749b3a86603743de85954575fd005,MARCELO CASTRO,NAO,PMDB,SIM,0
7ff749b3a86603743de85954575fd005,BENEDITA DA SILVA,SIM,PT,SIM,1
7ff749b3a86603743de85954575fd005,ROSANGELA GOMES,SIM,PRB,SIM,1
7ff749b3a86603743de85954575fd005,MOEMA GRAMACHO,SIM,PT,SIM,1
7ff749b3a86603743de85954575fd005,ARNON BEZERRA,SIM,PTB,SIM,1
7ff749b3a86603743de85954575fd005,BRUNA FURLAN,NAO,PSDB,SIM,0
7ff749b3a86603743de85954575fd005,ELMAR NASCIMENTO,NAO,DEM,SIM,0
7ff749b3a86603743de85954575fd005,MOSES RODRIGUES,SIM,PPS,SIM,1
7ff749b3a86603743de85954575fd005,IVAN VALENTE,SIM,PSOL,SIM,1
7ff749b3a86603743de85954575fd005,JORGINHO MELLO,SIM,PR,SIM,1
7ff749b3a86603743de85954575fd005,DIEGO GARCIA,NAO,PHS,SIM,0
7ff749b3a86603743de85954575fd005,NILSON LEITAO,NAO,PSDB,SIM,0
7ff749b3a86603743de85954575fd005,LEANDRE,SIM,PV,SIM,1
7ff749b3a86603743de85954575fd005,EROS BIONDINI,NAO,PTB,SIM,0
7ff749b3a86603743de85954575fd005,FERNANDO COELHO FILHO,SIM,PSB,SIM,1
7ff749b3a86603743de85954575fd005,CLAUDIO CAJADO,NAO,DEM,SIM,0
7ff749b3a86603743de85954575fd005,FABIO REIS,NAO,PMDB,SIM,0
7ff749b3a86603743de85954575fd005,MISAEL VARELLA,NAO,DEM,SIM,0
7ff749b3a86603743de85954575fd005,PROFESSORA DORINHA SEABRA REZENDE,SIM,DEM,SIM,1
7ff749b3a86603743de85954575fd005,MIRO TEIXEIRA,NAO,PROS,SIM,0
7ff749b3a86603743de85954575fd005,BETO ROSADO,SIM,PP,SIM,1
7ff749b3a86603743de85954575fd005,EDIO LOPES,NAO,PMDB,SIM,0
7ff749b3a86603743de85954575fd005,LINCOLN PORTELA,SIM,PR,SIM,1
7ff749b3a86603743de85954575fd005,WHERLES ROCHA,NAO,PSDB,SIM,0
7ff749b3a86603743de85954575fd005,CHICO LOPES,SIM,PCdoB,SIM,1
7ff749b3a86603743de85954575fd005,PEDRO CHAVES,NAO,PMDB,SIM,0
7ff749b3a86603743de85954575fd005,DANIEL VILELA,NAO,PMDB,SIM,0
7ff749b3a86603743de85954575fd005,LUIZ LAURO FILHO,SIM,PSB,SIM,1
7ff749b3a86603743de85954575fd005,ROGERIO PENINHA MENDONCA,NAO,PMDB,SIM,0
7ff749b3a86603743de85954575fd005,CESAR MESSIAS,NAO,PSB,SIM,0
7ff749b3a86603743de85954575fd005,JULIA MARINHO,NAO,PSC,SIM,0
7ff749b3a86603743de85954575fd005,PAULO FREIRE,SIM,PR,SIM,1
7ff749b3a86603743de85954575fd005,ANTONIO IMBASSAHY,NAO,PSDB,SIM,0
7ff749b3a86603743de85954575fd005,HEITOR SCHUCH,SIM,PSB,SIM,1
7ff749b3a86603743de85954575fd005,SILVIO TORRES,NAO,PSDB,SIM,0
7ff749b3a86603743de85954575fd005,DAMINA PEREIRA,SIM,PMN,SIM,1
7ff749b3a86603743de85954575fd005,GIVALDO VIEIRA,SIM,PT,SIM,1
7ff749b3a86603743de85954575fd005,FRANCISCO FLORIANO,SIM,PR,SIM,1
7ff749b3a86603743de85954575fd005,VICENTINHO JUNIOR,SIM,PSB,SIM,1
7ff749b3a86603743de85954575fd005,CARLOS SAMPAIO,NAO,PSDB,SIM,0
7ff749b3a86603743de85954575fd005,BETO FARO,SIM,PT,SIM,1
7ff749b3a86603743de85954575fd005,ERIKA KOKAY,SIM,PT,SIM,1
7ff749b3a86603743de85954575fd005,HERACLITO FORTES,SIM,PSB,SIM,1
7ff749b3a86603743de85954575fd005,MORONI TORGAN,NAO,DEM,SIM,0
7ff749b3a86603743de85954575fd005,JOAO CASTELO,NAO,PSDB,SIM,0
7ff749b3a86603743de85954575fd005,CARLOS MELLES,NAO,DEM,SIM,0
7ff749b3a86603743de85954575fd005,MARCIO ALVINO,SIM,PR,SIM,1
7ff749b3a86603743de85954575fd005,JAIR BOLSONARO,NAO,PP,SIM,0
7ff749b3a86603743de85954575fd005,RONALDO NOGUEIRA,NAO,PTB,SIM,0
7ff749b3a86603743de85954575fd005,JO MORAES,SIM,PCdoB,SIM,1
7ff749b3a86603743de85954575fd005,JEAN WYLLYS,SIM,PSOL,SIM,1
7ff749b3a86603743de85954575fd005,DANRLEI DE DEUS HINTERHOLZ,SIM,PSD,SIM,1
7ff749b3a86603743de85954575fd005,HISSA ABRAHAO,SIM,PPS,SIM,1
7ff749b3a86603743de85954575fd005,LUCIO MOSQUINI,NAO,PMDB,SIM,0
7ff749b3a86603743de85954575fd005,KEIKO OTA,NAO,PSB,SIM,0
7ff749b3a86603743de85954575fd005,TEREZA CRISTINA,SIM,PSB,SIM,1
7ff749b3a86603743de85954575fd005,LINDOMAR GARCON,NAO,PMDB,SIM,0
7ff749b3a86603743de85954575fd005,SUBTENENTE GONZAGA,NAO,PDT,SIM,0
7ff749b3a86603743de85954575fd005,LUIS TIBE,SIM,PTdoB,SIM,1
7ff749b3a86603743de85954575fd005,BRUNO COVAS,NAO,PSDB,SIM,0
7ff749b3a86603743de85954575fd005,PAES LANDIM,SIM,PTB,SIM,1
7ff749b3a86603743de85954575fd005,BENITO GAMA,NAO,PTB,SIM,0
7ff749b3a86603743de85954575fd005,FLAVIANO MELO,NAO,PMDB,SIM,0
7ff749b3a86603743de85954575fd005,MARCUS PESTANA,NAO,PSDB,SIM,0
7ff749b3a86603743de85954575fd005,ARNALDO JORDY,SIM,PPS,SIM,1
7ff749b3a86603743de85954575fd005,ALEXANDRE SERFIOTIS,SIM,PSD,SIM,1
7ff749b3a86603743de85954575fd005,DANIEL COELHO,NAO,PSDB,SIM,0
7ff749b3a86603743de85954575fd005,NILTO TATTO,SIM,PT,SIM,1
7ff749b3a86603743de85954575fd005,ELI CORREA FILHO,SIM,DEM,SIM,1
7ff749b3a86603743de85954575fd005,JOAO DANIEL,SIM,PT,SIM,1
7ff749b3a86603743de85954575fd005,WILSON FILHO,NAO,PTB,SIM,0
7ff749b3a86603743de85954575fd005,RONALDO BENEDET,NAO,PMDB,SIM,0
7ff749b3a86603743de85954575fd005,BONIFACIO DE ANDRADA,NAO,PSDB,SIM,0
7ff749b3a86603743de85954575fd005,ABEL MESQUITA JR.,SIM,PDT,SIM,1
7ff749b3a86603743de85954575fd005,CABO DACIOLO,SIM,PSOL,SIM,1
7ff749b3a86603743de85954575fd005,TENENTE LUCIO,NAO,PSB,SIM,0
7ff749b3a86603743de85954575fd005,JOSE CARLOS ARAUJO,SIM,PSD,SIM,1
7ff749b3a86603743de85954575fd005,ARLINDO CHINAGLIA,SIM,PT,SIM,1
7ff749b3a86603743de85954575fd005,MARCELO MATOS,SIM,PDT,SIM,1
7ff749b3a86603743de85954575fd005,SANDRO ALEX,SIM,PPS,SIM,1
7ff749b3a86603743de85954575fd005,MENDONCA FILHO,NAO,DEM,SIM,0
7ff749b3a86603743de85954575fd005,MARIA HELENA,SIM,PSB,SIM,1
7ff749b3a86603743de85954575fd005,GIOVANI CHERINI,SIM,PDT,SIM,1
7ff749b3a86603743de85954575fd005,TIA ERON,SIM,PRB,SIM,1
7ff749b3a86603743de85954575fd005,BENJAMIN MARANHAO,NAO,SDD,SIM,0
7ff749b3a86603743de85954575fd005,LUIS CARLOS HEINZE,NAO,PP,SIM,0
7ff749b3a86603743de85954575fd005,RENATA ABREU,SIM,PTN,SIM,1
7ff749b3a86603743de85954575fd005,CABO SABINO,SIM,PR,SIM,1
7ff749b3a86603743de85954575fd005,RAFAEL MOTTA,SIM,PROS,SIM,1
7ff749b3a86603743de85954575fd005,ROMULO GOUVEIA,SIM,PSD,SIM,1
7ff749b3a86603743de85954575fd005,FLAVIA MORAIS,SIM,PDT,SIM,1
7ff749b3a86603743de85954575fd005,PADRE JOAO,SIM,PT,SIM,1
7ff749b3a86603743de85954575fd005,MISSIONARIO JOSE OLIMPIO,NAO,PP,SIM,0
7ff749b3a86603743de85954575fd005,LEONIDAS CRISTINO,SIM,PROS,SIM,1
7ff749b3a86603743de85954575fd005,PEDRO VILELA,NAO,PSDB,SIM,0
7ff749b3a86603743de85954575fd005,JOSE ROCHA,SIM,PR,SIM,1
7ff749b3a86603743de85954575fd005,CELSO RUSSOMANNO,SIM,PRB,SIM,1
7ff749b3a86603743de85954575fd005,TONINHO PINHEIRO,SIM,PP,SIM,1
7ff749b3a86603743de85954575fd005,MARCON,SIM,PT,SIM,1
7ff749b3a86603743de85954575fd005,SIBA MACHADO,SIM,PT,SIM,1
7ff749b3a86603743de85954575fd005,BILAC PINTO,SIM,PR,SIM,1
7ff749b3a86603743de85954575fd005,CICERO ALMEIDA,SIM,PRTB,SIM,1
7ff749b3a86603743de85954575fd005,JOSE OTAVIO GERMANO,NAO,PP,SIM,0
7ff749b3a86603743de85954575fd005,WALTER IHOSHI,SIM,PSD,SIM,1
7ff749b3a86603743de85954575fd005,ADEMIR CAMILO,SIM,PROS,SIM,1
7ff749b3a86603743de85954575fd005,LOBBE NETO,NAO,PSDB,SIM,0
7ff749b3a86603743de85954575fd005,MARCELO AGUIAR,NAO,DEM,SIM,0
7ff749b3a86603743de85954575fd005,FERNANDO TORRES,SIM,PSD,SIM,1
7ff749b3a86603743de85954575fd005,SANDES JUNIOR,SIM,PP,SIM,1
7ff749b3a86603743de85954575fd005,DAVIDSON MAGALHAES,SIM,PCdoB,SIM,1
7ff749b3a86603743de85954575fd005,WADSON RIBEIRO,SIM,PCdoB,SIM,1
7ff749b3a86603743de85954575fd005,AUGUSTO COUTINHO,NAO,SDD,SIM,0
7ff749b3a86603743de85954575fd005,FERNANDO MONTEIRO,NAO,PP,SIM,0
7ff749b3a86603743de85954575fd005,CARLOS EDUARDO CADOCA,NAO,PCdoB,SIM,0
7ff749b3a86603743de85954575fd005,OSMAR BERTOLDI,NAO,DEM,SIM,0
7ff749b3a86603743de85954575fd005,EDINHO BEZ,NAO,PMDB,SIM,0
7ff749b3a86603743de85954575fd005,FERNANDO MARRONI,SIM,PT,SIM,1
7ff749b3a86603743de85954575fd005,WILLIAM WOO,NAO,PV,SIM,0
7ff749b3a86603743de85954575fd005,WALNEY ROCHA,SIM,PTB,SIM,1
7ff749b3a86603743de85954575fd005,CELSO JACOB,NAO,PMDB,SIM,0
7ff749b3a86603743de85954575fd005,ELIZEU DIONIZIO,NAO,SDD,SIM,0
7ff749b3a86603743de85954575fd005,JOSE FOGACA,NAO,PMDB,SIM,0
7ff749b3a86603743de85954575fd005,MAURO PEREIRA,NAO,PMDB,SIM,0
7ff749b3a86603743de85954575fd005,PASTOR FRANKLIN,SIM,PTdoB,SIM,1
7ff749b3a86603743de85954575fd005,SILAS FREIRE,SIM,PR,SIM,1
7ff749b3a86603743de85954575fd005,DELEGADO EDSON MOREIRA,SIM,PTN,SIM,1
7ff749b3a86603743de85954575fd005,ADELSON BARRETO,NAO,PTB,SIM,0
7ff749b3a86603743de85954575fd005,NEWTON CARDOSO JR,NAO,PMDB,SIM,0
7ff749b3a86603743de85954575fd005,ALEXANDRE BALDY,NAO,PSDB,SIM,0
7ff749b3a86603743de85954575fd005,PAUDERNEY AVELINO,NAO,DEM,SIM,0
7ff749b3a86603743de85954575fd005,RAQUEL MUNIZ,NAO,PSC,SIM,0
7ff749b3a86603743de85954575fd005,JOSE STEDILE,SIM,PSB,SIM,1
7ff749b3a86603743de85954575fd005,TIRIRICA,SIM,PR,SIM,1
