"POLITICO";"NOME_CASA";"PARTIDO";"UF";"ID";"ANO_MANDATO";"LEGISLATURA";"URL_FOTO"
"JOSÉ OTÁVIO GERMANO";"JOSE OTAVIO GERMANO";"PP";"RS";"523061";"2011";"54";"dep_523061.jpg"
"NILSON PINTO";"NILSON PINTO";"PSDB";"PA";"521683";"2011";"54";"dep_521683.jpg"
"PEDRO CHAVES";"PEDRO CHAVES";"PMDB";"GO";"520787";"2011";"54";"dep_520787.jpg"
"ALEX CANZIANI";"ALEX CANZIANI";"PTB";"PR";"522236";"2011";"54";"dep_522236.jpg"
"JORGE KHOURY";"JORGE KHOURY";"PFL";"BA";"74552";"2007";"53";"sem_foto.jpg"
"PASTOR PEDRO RIBEIRO";"PASTOR PEDRO RIBEIRO";"PMDB";"CE";"74032";"2007";"53";"sem_foto.jpg"
"JOSÉ CARLOS MACHADO";"JOSE CARLOS MACHADO";"PFL";"SE";"74055";"2007";"53";"sem_foto.jpg"
"MAURÍCIO QUINTELLA LESSA";"MAURICIO QUINTELLA LESSA";"PR";"AL";"520128";"2011";"54";"dep_520128.jpg"
"ODAIR CUNHA";"ODAIR CUNHA";"PT";"MG";"521038";"2011";"54";"dep_521038.jpg"
"OSVALDO REIS";"OSVALDO REIS";"PMDB";"TO";"5829194";"2011";"54";"dep_5829194.jpg"
"EDUARDO SCIARRA";"EDUARDO SCIARRA";"PSD";"PR";"522190";"2011";"54";"dep_522190.jpg"
"NEUCIMAR FRAGA";"NEUCIMAR FRAGA";"PL";"ES";"74165";"2007";"53";"sem_foto.jpg"
"GORETE PEREIRA";"GORETE PEREIRA";"PR";"CE";"520468";"2011";"54";"dep_520468.jpg"
"ANDRÉ FIGUEIREDO";"ANDRE FIGUEIREDO";"PDT";"CE";"530033";"2011";"54";"dep_530033.jpg"
"MAURÍCIO RANDS";"MAURICIO RANDS";"PT";"PE";"74045";"2007";"53";"sem_foto.jpg"
"LUIZ BITTENCOURT";"LUIZ BITTENCOURT";"PMDB";"GO";"74810";"2007";"53";"sem_foto.jpg"
"JORGE BOEIRA";"JORGE BOEIRA";"PP";"SC";"523277";"2011";"54";"dep_523277.jpg"
"MARCELO TEIXEIRA";"MARCELO TEIXEIRA";"PSDB";"CE";"74300";"2007";"53";"sem_foto.jpg"
"RICARDO BERZOINI";"RICARDO BERZOINI";"PT";"SP";"74793";"2007";"53";"sem_foto.jpg"
"ANDRÉ DE PAULA";"ANDRE DE PAULA";"PSD";"PE";"5829234";"2011";"54";"dep_5829234.jpg"
"JOÃO MATOS";"JOAO MATOS";"PMDB";"SC";"73873";"2007";"53";"sem_foto.jpg"
"NATAN DONADON";"NATAN DONADON";"PMDB";"RO";"133372";"2011";"54";"sem_foto.jpg"
"ROGERIO SILVA";"ROGERIO SILVA";"PP";"MT";"73651";"2007";"53";"sem_foto.jpg"
"SIMÃO SESSIM";"SIMAO SESSIM";"PP";"RJ";"522258";"2011";"54";"dep_522258.jpg"
"EDIR OLIVEIRA";"EDIR OLIVEIRA";"PTB";"RS";"73599";"2007";"53";"sem_foto.jpg"
"OLIVEIRA FILHO";"OLIVEIRA FILHO";"PRB";"PR";"73464";"2011";"54";"sem_foto.jpg"
"MOACIR MICHELETTO";"MOACIR MICHELETTO";"PMDB";"PR";"74238";"2007";"53";"sem_foto.jpg"
"MENDONÇA PRADO";"MENDONCA PRADO";"DEM";"SE";"523410";"2011";"54";"dep_523410.jpg"
"BONIFÁCIO DE ANDRADA";"BONIFACIO DE ANDRADA";"PSDB";"MG";"531197";"2011";"54";"dep_531197.jpg"
"CARLOS WILLIAN";"CARLOS WILLIAN";"PTC";"MG";"74148";"2007";"53";"sem_foto.jpg"
"ROBSON TUMA";"ROBSON TUMA";"PFL";"SP";"73558";"2007";"53";"sem_foto.jpg"
"BERNARDO ARISTON";"BERNARDO ARISTON";"PMDB";"RJ";"74169";"2007";"53";"sem_foto.jpg"
"FERNANDO FERRO";"FERNANDO FERRO";"PT";"PE";"521798";"2011";"54";"dep_521798.jpg"
"PAES LANDIM";"PAES LANDIM";"PTB";"PI";"522008";"2011";"54";"dep_522008.jpg"
"EVANDRO MILHOMEN";"EVANDRO MILHOMEN";"PCdoB";"AP";"520258";"2011";"54";"dep_520258.jpg"
"JOÃO PIZZOLATTI";"JOAO PIZZOLATTI";"PP";"SC";"523257";"2011";"54";"dep_523257.jpg"
"VILMAR ROCHA";"VILMAR ROCHA";"PSD";"GO";"530055";"2011";"54";"dep_530055.jpg"
"LUIZ CARREIRA";"LUIZ CARREIRA";"PFL";"BA";"74142";"2007";"53";"sem_foto.jpg"
"DR. ROSINHA";"DR. ROSINHA";"PT";"PR";"522070";"2011";"54";"dep_522070.jpg"
"ZÉ GERALDO";"ZE GERALDO";"PT";"PA";"521592";"2011";"54";"dep_521592.jpg"
"GERALDO RESENDE";"GERALDO RESENDE";"PMDB";"MS";"521466";"2011";"54";"dep_521466.jpg"
"VADÃO GOMES";"VADAO GOMES";"PP";"SP";"73564";"2007";"53";"sem_foto.jpg"
"LUIZ CARLOS HAULY";"LUIZ CARLOS HAULY";"PSDB";"PR";"522230";"2011";"54";"dep_522230.jpg"
"ARMANDO MONTEIRO";"ARMANDO MONTEIRO";"PTB";"PE";"74472";"2007";"53";"sem_foto.jpg"
"LUIZ COUTO";"LUIZ COUTO";"PT";"PB";"521703";"2011";"54";"dep_521703.jpg"
"JOÃO CARLOS BACELAR";"JOAO CARLOS BACELAR";"PR";"BA";"524833";"2011";"54";"dep_524833.jpg"
"PAULO FEIJÓ";"PAULO FEIJO";"PR";"RJ";"532214";"2011";"54";"dep_532214.jpg"
"JOSÉ CARLOS ARAÚJO";"JOSE CARLOS ARAUJO";"PSD";"BA";"520332";"2011";"54";"dep_520332.jpg"
"CELSO RUSSOMANNO";"CELSO RUSSOMANNO";"PP";"SP";"73441";"2007";"53";"sem_foto.jpg"
"LEONARDO PICCIANI";"LEONARDO PICCIANI";"PMDB";"RJ";"522398";"2011";"54";"dep_522398.jpg"
"CIRO NOGUEIRA";"CIRO NOGUEIRA";"PP";"PI";"74313";"2007";"53";"sem_foto.jpg"
"BETINHO ROSADO";"BETINHO ROSADO";"PP";"RN";"522860";"2011";"54";"dep_522860.jpg"
"FÉLIX MENDONÇA";"FELIX MENDONCA";"PFL";"BA";"74542";"2007";"53";"sem_foto.jpg"
"MICHEL TEMER";"MICHEL TEMER";"PMDB";"SP";"73552";"2007";"53";"sem_foto.jpg"
"WALTER FELDMAN";"WALTER FELDMAN";"PSDB";"SP";"74284";"2011";"54";"sem_foto.jpg"
"MÁRIO HERINGER";"MARIO HERINGER";"PDT";"MG";"74158";"2007";"53";"sem_foto.jpg"
"GILMAR MACHADO";"GILMAR MACHADO";"PT";"MG";"74581";"2011";"54";"sem_foto.jpg"
"FRANCISCO RODRIGUES";"FRANCISCO RODRIGUES";"PFL";"RR";"73981";"2007";"53";"sem_foto.jpg"
"GASTÃO VIEIRA";"GASTAO VIEIRA";"PMDB";"MA";"520904";"2011";"54";"dep_520904.jpg"
"PAUDERNEY AVELINO";"PAUDERNEY AVELINO";"DEM";"AM";"530011";"2011";"54";"dep_530011.jpg"
"LEO ALCÂNTARA";"LEO ALCANTARA";"PSDB";"CE";"74455";"2007";"53";"sem_foto.jpg"
"ANTONIO CARLOS BISCAIA";"ANTONIO CARLOS BISCAIA";"PT";"RJ";"73492";"2007";"53";"sem_foto.jpg"
"VIGNATTI";"VIGNATTI";"PT";"SC";"74391";"2007";"53";"sem_foto.jpg"
"EDSON EZEQUIEL";"EDSON EZEQUIEL";"PMDB";"RJ";"522608";"2011";"54";"dep_522608.jpg"
"FÁTIMA BEZERRA";"FATIMA BEZERRA";"PT";"RN";"522825";"2011";"54";"dep_522825.jpg"
"SILVIO TORRES";"SILVIO TORRES";"PSDB";"SP";"73560";"2007";"53";"sem_foto.jpg"
"ZONTA";"ZONTA";"PP";"SC";"74392";"2007";"53";"sem_foto.jpg"
"JOSÉ CHAVES";"JOSE CHAVES";"PTB";"PE";"521816";"2011";"54";"dep_521816.jpg"
"VIRGÍLIO GUIMARÃES";"VIRGILIO GUIMARAES";"PT";"MG";"74593";"2007";"53";"sem_foto.jpg"
"MAURO LOPES";"MAURO LOPES";"PMDB";"MG";"521107";"2011";"54";"dep_521107.jpg"
"HENRIQUE AFONSO";"HENRIQUE AFONSO";"PV";"AC";"520015";"2011";"54";"dep_520015.jpg"
"RICARTE DE FREITAS";"RICARTE DE FREITAS";"PTB";"MT";"73490";"2007";"53";"sem_foto.jpg"
"ANN PONTES";"ANN PONTES";"PMDB";"PA";"73928";"2007";"53";"sem_foto.jpg"
"CEZAR SILVESTRI";"CEZAR SILVESTRI";"PPS";"PR";"74379";"2011";"54";"sem_foto.jpg"
"EDINHO BEZ";"EDINHO BEZ";"PMDB";"SC";"523304";"2011";"54";"dep_523304.jpg"
"GUILHERME MENEZES";"GUILHERME MENEZES";"PT";"BA";"74139";"2007";"53";"sem_foto.jpg"
"JOÃO BATISTA";"JOAO BATISTA";"PMDB";"RO";"160317";"2007";"53";"sem_foto.jpg"
"AFONSO HAMM";"AFONSO HAMM";"PP";"RS";"523068";"2011";"54";"dep_523068.jpg"
"ÍRIS SIMÕES";"IRIS SIMOES";"PTB";"PR";"73461";"2007";"53";"sem_foto.jpg"
"MARCELO CASTRO";"MARCELO CASTRO";"PMDB";"PI";"521987";"2011";"54";"dep_521987.jpg"
"PEDRO HENRY";"PEDRO HENRY";"PP";"MT";"74111";"2007";"53";"sem_foto.jpg"
"JAIRO CARNEIRO";"JAIRO CARNEIRO";"PFL";"BA";"74547";"2007";"53";"sem_foto.jpg"
"EDINHO MONTEMOR";"EDINHO MONTEMOR";"PSB";"SP";"133375";"2007";"53";"sem_foto.jpg"
"IARA BERNARDI";"IARA BERNARDI";"PT";"SP";"5829192";"2011";"54";"dep_5829192.jpg"
"ANÍBAL GOMES";"ANIBAL GOMES";"PMDB";"CE";"520429";"2011";"54";"dep_520429.jpg"
"PAULO PIMENTA";"PAULO PIMENTA";"PT";"RS";"523094";"2011";"54";"dep_523094.jpg"
"FERNANDO DE FABINHO";"FERNANDO DE FABINHO";"PFL";"BA";"74063";"2007";"53";"sem_foto.jpg"
"DELEY";"DELEY";"PSC";"RJ";"74172";"2011";"54";"sem_foto.jpg"
"VALDEMAR COSTA NETO";"VALDEMAR COSTA NETO";"PL";"SP";"73565";"2007";"53";"sem_foto.jpg"
"HELENO SILVA";"HELENO SILVA";"PRB";"SE";"74053";"2011";"54";"sem_foto.jpg"
"ASDRUBAL BENTES";"ASDRUBAL BENTES";"PMDB";"PA";"74222";"2011";"54";"sem_foto.jpg"
"JOSÉ PRIANTE";"JOSE PRIANTE";"PMDB";"PA";"530091";"2011";"54";"dep_530091.jpg"
"OSMAR TERRA";"OSMAR TERRA";"PMDB";"RS";"523150";"2011";"54";"dep_523150.jpg"
"FERNANDO CORUJA";"FERNANDO CORUJA";"PPS";"SC";"73471";"2007";"53";"sem_foto.jpg"
"BETO ALBUQUERQUE";"BETO ALBUQUERQUE";"PSB";"RS";"523221";"2011";"54";"dep_523221.jpg"
"RENATO COZZOLINO";"RENATO COZZOLINO";"PDT";"RJ";"74257";"2007";"53";"sem_foto.jpg"
"GEDDEL VIEIRA LIMA";"GEDDEL VIEIRA LIMA";"PMDB";"BA";"74544";"2007";"53";"sem_foto.jpg"
"MARCO MAIA";"MARCO MAIA";"PT";"RS";"523098";"2011";"54";"dep_523098.jpg"
"EDUARDO BARBOSA";"EDUARDO BARBOSA";"PSDB";"MG";"521405";"2011";"54";"dep_521405.jpg"
"WLADIMIR COSTA";"WLADIMIR COSTA";"SD";"PA";"521607";"2011";"54";"dep_521607.jpg"
"JOÃO CAMPOS";"JOAO CAMPOS";"PSDB";"GO";"520857";"2011";"54";"dep_520857.jpg"
"ROSE DE FREITAS";"ROSE DE FREITAS";"PMDB";"ES";"520730";"2011";"54";"dep_520730.jpg"
"GIVALDO CARIMBÃO";"GIVALDO CARIMBAO";"PROS";"AL";"520124";"2011";"54";"dep_520124.jpg"
"ITAMAR SERPA";"ITAMAR SERPA";"PSDB";"";"nan";"";"";"sem_foto.jpg"
"NARCISO MENDES";"NARCISO MENDES";"PPB";"";"nan";"";"";"sem_foto.jpg"
"JOSE THOMAZ NONO";"JOSE THOMAZ NONO";"PFL";"";"nan";"";"";"sem_foto.jpg"
"FRANCISCA TRINDADE";"FRANCISCA TRINDADE";"PT";"";"nan";"";"";"sem_foto.jpg"
"PAULO BERNARDO";"PAULO BERNARDO";"PT";"";"nan";"";"";"sem_foto.jpg"
"ADAUTO PEREIRA";"ADAUTO PEREIRA";"PFL";"";"nan";"";"";"sem_foto.jpg"
"JOAO TOTA";"JOAO TOTA";"PP";"";"nan";"";"";"sem_foto.jpg"
"FRANCISCO GARCIA";"FRANCISCO GARCIA";"PPS";"";"nan";"";"";"sem_foto.jpg"
"IVAN RANZOLIN";"IVAN RANZOLIN";"PPB";"";"nan";"";"";"sem_foto.jpg"
"MAURO PASSOS";"MAURO PASSOS";"PT";"";"nan";"";"";"sem_foto.jpg"
"MARCOS ABRAMO";"MARCOS ABRAMO";"PFL";"";"nan";"";"";"sem_foto.jpg"
"RUBINELLI";"RUBINELLI";"PT";"";"nan";"";"";"sem_foto.jpg"
"LUCIANO LEITOA";"LUCIANO LEITOA";"PDT";"";"nan";"";"";"sem_foto.jpg"
"ANGELA GUADAGNIN";"ANGELA GUADAGNIN";"PT";"";"nan";"";"";"sem_foto.jpg"
"NEUTON LIMA";"NEUTON LIMA";"PTB";"";"nan";"";"";"sem_foto.jpg"
"ANDRE COSTA";"ANDRE COSTA";"PDT";"";"nan";"";"";"sem_foto.jpg"
"JOAO HERRMANN NETO";"JOAO HERRMANN NETO";"PPS";"";"nan";"";"";"sem_foto.jpg"
"JAMIL MURAD";"JAMIL MURAD";"PCdoB";"";"nan";"";"";"sem_foto.jpg"
"RONIVON SANTIAGO";"RONIVON SANTIAGO";"PPB";"";"nan";"";"";"sem_foto.jpg"
"MAURICIO RABELO";"MAURICIO RABELO";"PL";"";"nan";"";"";"sem_foto.jpg"
"JORGE VI";"JORGE VI";"PSDB";"";"nan";"";"";"sem_foto.jpg"
"JOAO CASTELO";"JOAO CASTELO";"PSDB";"";"nan";"";"";"sem_foto.jpg"
"WAGNER LAGO";"WAGNER LAGO";"PDT";"";"nan";"";"";"sem_foto.jpg"
"IBERE FERREIRA";"IBERE FERREIRA";"PTB";"";"nan";"";"";"sem_foto.jpg"
"ANDRE LUIZ";"ANDRE LUIZ";"PMDB";"";"nan";"";"";"sem_foto.jpg"
"SALATIEL CARVALHO";"SALATIEL CARVALHO";"PFL";"";"nan";"";"";"sem_foto.jpg"
"EDUARDO SEABRA";"EDUARDO SEABRA";"PTB";"";"nan";"";"";"sem_foto.jpg"
"ODELMO LEAO";"ODELMO LEAO";"PP";"";"nan";"";"";"sem_foto.jpg"
"ELISEU RESENDE";"ELISEU RESENDE";"PFL";"";"nan";"";"";"sem_foto.jpg"
"ANTONIO JOAQUIM";"ANTONIO JOAQUIM";"PPB";"";"nan";"";"";"sem_foto.jpg"
"ANIVALDO VALE";"ANIVALDO VALE";"PSDB";"";"nan";"";"";"sem_foto.jpg"
"RENATO CASAGRANDE";"RENATO CASAGRANDE";"PSB";"";"nan";"";"";"sem_foto.jpg"
"DR. RODOLFO PEREIRA";"DR. RODOLFO PEREIRA";"PDT";"";"nan";"";"";"sem_foto.jpg"
"JOAQUIM FRANCISCO";"JOAQUIM FRANCISCO";"PFL";"";"nan";"";"";"sem_foto.jpg"
"SUELY CAMPOS";"SUELY CAMPOS";"PFL";"";"nan";"";"";"sem_foto.jpg"
"MARIANGELA DUARTE";"MARIANGELA DUARTE";"PT";"";"nan";"";"";"sem_foto.jpg"
"LUIZ EDUARDO GREENHALGH";"LUIZ EDUARDO GREENHALGH";"PT";"";"nan";"";"";"sem_foto.jpg"
"SERAFIM VENZON";"SERAFIM VENZON";"S.Part.";"";"nan";"";"";"sem_foto.jpg"
"ROBERTO BRANT";"ROBERTO BRANT";"PFL";"";"nan";"";"";"sem_foto.jpg"
"JOSE RAJAO";"JOSE RAJAO";"PSDB";"";"nan";"";"";"sem_foto.jpg"
"CLEONANCIO FONSECA";"CLEONANCIO FONSECA";"PPB";"";"nan";"";"";"sem_foto.jpg"
"EDNA MACEDO";"EDNA MACEDO";"PTB";"";"nan";"";"";"sem_foto.jpg"
"ALVARO DIAS";"ALVARO DIAS";"PDT";"";"nan";"";"";"sem_foto.jpg"
"DELFIM NETTO";"DELFIM NETTO";"PPB";"";"nan";"";"";"sem_foto.jpg"
"ANSELMO";"ANSELMO";"PT";"";"nan";"";"";"sem_foto.jpg"
"CESAR BANDEIRA";"CESAR BANDEIRA";"PFL";"";"nan";"";"";"sem_foto.jpg"
"SERGIO MIRANDA";"SERGIO MIRANDA";"PCdoB";"";"nan";"";"";"sem_foto.jpg"
"ROBERTO GOUVEIA";"ROBERTO GOUVEIA";"PT";"";"nan";"";"";"sem_foto.jpg"
"PROFESSOR IRAPUAN TEIXEIRA";"PROFESSOR IRAPUAN TEIXEIRA";"PRONA";"";"nan";"";"";"sem_foto.jpg"
"RICARDO FIUZA";"RICARDO FIUZA";"PPB";"";"nan";"";"";"sem_foto.jpg"
"JURANDIR BOIA";"JURANDIR BOIA";"PSB";"";"nan";"";"";"sem_foto.jpg"
"ROMEL ANIZIO";"ROMEL ANIZIO";"PPB";"";"nan";"";"";"sem_foto.jpg"
"WELINTON FAGUNDES";"WELINTON FAGUNDES";"PL";"";"nan";"";"";"sem_foto.jpg"
"ERICO RIBEIRO";"ERICO RIBEIRO";"PPB";"";"nan";"";"";"sem_foto.jpg"
"PEDRO IRUJO";"PEDRO IRUJO";"PFL";"";"nan";"";"";"sem_foto.jpg"
"AGNELO QUEIROZ";"AGNELO QUEIROZ";"PCdoB";"";"nan";"";"";"sem_foto.jpg"
"PEDRO CANEDO";"PEDRO CANEDO";"PSDB";"";"nan";"";"";"sem_foto.jpg"
"ORLANDO FANTAZZINI";"ORLANDO FANTAZZINI";"PT";"";"nan";"";"";"sem_foto.jpg"
"CONFUCIO MOURA";"CONFUCIO MOURA";"PMDB";"";"nan";"";"";"sem_foto.jpg"
"DURVAL ORLATO";"DURVAL ORLATO";"PT";"";"nan";"";"";"sem_foto.jpg"
"DR. HELIO";"DR. HELIO";"PDT";"";"nan";"";"";"sem_foto.jpg"
"FRANCISCO DORNELLES";"FRANCISCO DORNELLES";"PPB";"";"nan";"";"";"sem_foto.jpg"
"GILBERTO KASSAB";"GILBERTO KASSAB";"PFL";"";"nan";"";"";"sem_foto.jpg"
"AMAURI GASQUES";"AMAURI GASQUES";"PRONA";"";"nan";"";"";"sem_foto.jpg"
"LUIZ CARLOS SANTOS";"LUIZ CARLOS SANTOS";"PFL";"";"nan";"";"";"sem_foto.jpg"
"ZULAIE COBRA";"ZULAIE COBRA";"PSDB";"";"nan";"";"";"sem_foto.jpg"
"JOAO MAGNO";"JOAO MAGNO";"PT";"";"nan";"";"";"sem_foto.jpg"
"JOVINO CANDIDO";"JOVINO CANDIDO";"PV";"";"nan";"";"";"sem_foto.jpg"
"ODAIR";"ODAIR";"PT";"";"nan";"";"";"sem_foto.jpg"
"CABO JULIO";"CABO JULIO";"PSB";"";"nan";"";"";"sem_foto.jpg"
"WANDERVAL SANTOS";"WANDERVAL SANTOS";"PL";"";"nan";"";"";"sem_foto.jpg"
"LEONARDO MATTOS";"LEONARDO MATTOS";"PV";"";"nan";"";"";"sem_foto.jpg"
"PROFESSOR LUIZINHO";"PROFESSOR LUIZINHO";"PT";"";"nan";"";"";"sem_foto.jpg"
"SELMA SCHONS";"SELMA SCHONS";"PT";"";"nan";"";"";"sem_foto.jpg"
"CLEUBER CARNEIRO";"CLEUBER CARNEIRO";"PFL";"";"nan";"";"";"sem_foto.jpg"
"AMADOR TUT";"AMADOR TUT";"PL";"";"nan";"";"";"sem_foto.jpg"
"PATRUS ANANIAS";"PATRUS ANANIAS";"PT";"";"nan";"";"";"sem_foto.jpg"
"PASTOR REINALDO";"PASTOR REINALDO";"PTB";"";"nan";"";"";"sem_foto.jpg"
"SIMPLICIO MARIO";"SIMPLICIO MARIO";"PT";"";"nan";"";"";"sem_foto.jpg"
"LAVOISIER MAIA";"LAVOISIER MAIA";"PSB";"";"nan";"";"";"sem_foto.jpg"
"IVO JOSE";"IVO JOSE";"PT";"";"nan";"";"";"sem_foto.jpg"
"DRA. CLAIR";"DRA. CLAIR";"PT";"";"nan";"";"";"sem_foto.jpg"
"MOISES LIPNIK";"MOISES LIPNIK";"PDT";"";"nan";"";"";"sem_foto.jpg"
"IVAN PAIXAO";"IVAN PAIXAO";"PPS";"";"nan";"";"";"sem_foto.jpg"
"TEREZINHA FERNANDES";"TEREZINHA FERNANDES";"PT";"";"nan";"";"";"sem_foto.jpg"
"JOSE JANENE";"JOSE JANENE";"PPB";"";"nan";"";"";"sem_foto.jpg"
"JOAO MENDES DE JESUS";"JOAO MENDES DE JESUS";"PDT";"";"nan";"";"";"sem_foto.jpg"
"GERVASIO OLIVEIRA";"GERVASIO OLIVEIRA";"PDT";"";"nan";"";"";"sem_foto.jpg"
"CARLOS DUNGA";"CARLOS DUNGA";"PTB";"";"nan";"";"";"sem_foto.jpg"
"AUGUSTO NARDES";"AUGUSTO NARDES";"PPB";"";"nan";"";"";"sem_foto.jpg"
"DR. EVILASIO";"DR. EVILASIO";"PSB";"";"nan";"";"";"sem_foto.jpg"
"IBRAHIM ABI-ACKEL";"IBRAHIM ABI-ACKEL";"PPB";"";"nan";"";"";"sem_foto.jpg"
"SERGIO CARVALHO";"SERGIO CARVALHO";"PSDB";"";"nan";"";"";"sem_foto.jpg"
"NICIAS RIBEIRO";"NICIAS RIBEIRO";"PSDB";"";"nan";"";"";"sem_foto.jpg"
"FRANCISCO APPIO";"FRANCISCO APPIO";"PPB";"";"nan";"";"";"sem_foto.jpg"
"NEIVA MOREIRA";"NEIVA MOREIRA";"PDT";"";"nan";"";"";"sem_foto.jpg"
"MARCUS VICENTE";"MARCUS VICENTE";"PTB";"";"nan";"";"";"sem_foto.jpg"
"SOCORRO GOMES";"SOCORRO GOMES";"PCdoB";"";"nan";"";"";"sem_foto.jpg"
"ZELINDA NOVAES";"ZELINDA NOVAES";"PFL";"";"nan";"";"";"sem_foto.jpg"
"LUCIANO ZICA";"LUCIANO ZICA";"PT";"";"nan";"";"";"sem_foto.jpg"
"MOREIRA FRANCO";"MOREIRA FRANCO";"PMDB";"";"nan";"";"";"sem_foto.jpg"
"ANTONIO NOGUEIRA";"ANTONIO NOGUEIRA";"PT";"";"nan";"";"";"sem_foto.jpg"
"WALTER BARELLI";"WALTER BARELLI";"PSDB";"";"nan";"";"";"sem_foto.jpg"
"ALMIR SA";"ALMIR SA";"PL";"";"nan";"";"";"sem_foto.jpg"
"YEDA CRUSIUS";"YEDA CRUSIUS";"PSDB";"";"nan";"";"";"sem_foto.jpg"
"JONIVAL LUCAS JUNIOR";"JONIVAL LUCAS JUNIOR";"PMDB";"";"nan";"";"";"sem_foto.jpg"
"TETE BEZERRA";"TETE BEZERRA";"PMDB";"";"nan";"";"";"sem_foto.jpg"
"FERNANDO ESTIMA";"FERNANDO ESTIMA";"PPS";"";"nan";"";"";"sem_foto.jpg"
"WILSON SANTOS";"WILSON SANTOS";"PSDB";"";"nan";"";"";"sem_foto.jpg"
"VIEIRA REIS";"VIEIRA REIS";"PMDB";"";"nan";"";"";"sem_foto.jpg"
"VITTORIO MEDIOLI";"VITTORIO MEDIOLI";"PSDB";"";"nan";"";"";"sem_foto.jpg"
"FRANCISCO TURRA";"FRANCISCO TURRA";"PPB";"";"nan";"";"";"sem_foto.jpg"
"ANTONIO CAMBRAIA";"ANTONIO CAMBRAIA";"PSDB";"";"nan";"";"";"sem_foto.jpg"
"JOSE ROBERTO ARRUDA";"JOSE ROBERTO ARRUDA";"PFL";"";"nan";"";"";"sem_foto.jpg"
"LEONIDAS CRISTINO";"LEONIDAS CRISTINO";"PPS";"";"nan";"";"";"sem_foto.jpg"
"PASTOR AMARILDO";"PASTOR AMARILDO";"PSB";"";"nan";"";"";"sem_foto.jpg"
"JOAO PAULO GOMES DA SILVA";"JOAO PAULO GOMES DA SILVA";"PL";"";"nan";"";"";"sem_foto.jpg"
"MIGUEL DE SOUZA";"MIGUEL DE SOUZA";"PL";"";"nan";"";"";"sem_foto.jpg"
"JOAO GRANDAO";"JOAO GRANDAO";"PT";"";"nan";"";"";"sem_foto.jpg"
"MARIA LUCIA";"MARIA LUCIA";"PMDB";"";"nan";"";"";"sem_foto.jpg"
"NEY LOPES";"NEY LOPES";"PFL";"";"nan";"";"";"sem_foto.jpg"
"ZE LIMA";"ZE LIMA";"PPB";"";"nan";"";"";"sem_foto.jpg"
"ROBERIO NUNES";"ROBERIO NUNES";"PFL";"";"nan";"";"";"sem_foto.jpg"
"ADELOR VIEIRA";"ADELOR VIEIRA";"PMDB";"";"nan";"";"";"sem_foto.jpg"
"REINALDO BETAO";"REINALDO BETAO";"PL";"";"nan";"";"";"sem_foto.jpg"
"EDISON ANDRINO";"EDISON ANDRINO";"PMDB";"";"nan";"";"";"sem_foto.jpg"
"DR. RIBAMAR ALVES";"DR. RIBAMAR ALVES";"PSB";"";"nan";"";"";"sem_foto.jpg"
"CORAUCI SOBRINHO";"CORAUCI SOBRINHO";"PFL";"";"nan";"";"";"sem_foto.jpg"
"JORGE GOMES";"JORGE GOMES";"PSB";"";"nan";"";"";"sem_foto.jpg"
"ANA ALENCAR";"ANA ALENCAR";"PSDB";"";"nan";"";"";"sem_foto.jpg"
"DARCI COELHO";"DARCI COELHO";"PFL";"";"nan";"";"";"sem_foto.jpg"
"EDUARDO CAMPOS";"EDUARDO CAMPOS";"PSB";"";"nan";"";"";"sem_foto.jpg"
"PAULO MARINHO";"PAULO MARINHO";"PFL";"";"nan";"";"";"sem_foto.jpg"
"MARCELINO FRAGA";"MARCELINO FRAGA";"PMDB";"";"nan";"";"";"sem_foto.jpg"
"DR. BENEDITO DIAS";"DR. BENEDITO DIAS";"PPB";"";"nan";"";"";"sem_foto.jpg"
"COLOMBO";"COLOMBO";"PT";"";"nan";"";"";"sem_foto.jpg"
"MURILO ZAUITH";"MURILO ZAUITH";"PFL";"";"nan";"";"";"sem_foto.jpg"
"PAULO GOUVEA";"PAULO GOUVEA";"PL";"";"nan";"";"";"sem_foto.jpg"
"FRED KOHLER";"FRED KOHLER";"PPS";"";"nan";"";"";"sem_foto.jpg"
"CORIOLANO SALES";"CORIOLANO SALES";"PFL";"";"nan";"";"";"sem_foto.jpg"
"CORONEL ALVES";"CORONEL ALVES";"PL";"";"nan";"";"";"sem_foto.jpg"
"LEODEGAR TISCOSKI";"LEODEGAR TISCOSKI";"PPB";"";"nan";"";"";"sem_foto.jpg"
"JOEL DE HOLLANDA";"JOEL DE HOLLANDA";"PFL";"";"nan";"";"";"sem_foto.jpg"
"HUMBERTO MICHILES";"HUMBERTO MICHILES";"PL";"";"nan";"";"";"sem_foto.jpg"
"ALDIR CABRAL";"ALDIR CABRAL";"PFL";"";"nan";"";"";"sem_foto.jpg"
"RONALDO CEZAR COELHO";"RONALDO CEZAR COELHO";"PSDB";"";"nan";"";"";"sem_foto.jpg"
"RONALDO DIMAS";"RONALDO DIMAS";"PSDB";"";"nan";"";"";"sem_foto.jpg"
"ILDEU ARAUJO";"ILDEU ARAUJO";"PRONA";"";"nan";"";"";"sem_foto.jpg"
"JAIR DE OLIVEIRA";"JAIR DE OLIVEIRA";"PMDB";"";"nan";"";"";"sem_foto.jpg"
"CESAR MEDEIROS";"CESAR MEDEIROS";"PT";"";"nan";"";"";"sem_foto.jpg"
