ID_VOTACAO;POLITICO;PARTIDO;VOTO
4954;Joao Capiberibe;PSB;SIM
4954;Demostenes Torres;DEM;SIM
4954;Valdir Raupp;PMDB;SIM
4954;Marcelo Crivella;PRB;SIM
4954;Delcidio do Amaral;PT;SIM
4954;Vicentinho Alves;PR;SIM
4954;Benedito de Lira;PP;SIM
4954;Clovis Fecury;DEM;NAO VOTOU
4954;Cristovam Buarque;PDT;SIM
4954;Mozarildo Cavalcanti;PTB;SIM
4954;Flexa Ribeiro;PSDB;SIM
4954;Fernando Collor;PTB;SIM
4954;Alfredo Nascimento;PR;SIM
4954;Cicero Lucena;PSDB;SIM
4954;Jayme Campos;DEM;SIM
4954;Joao Durval;PDT;SIM
4954;Mario Couto;PSDB;NAO VOTOU
4954;Joao Vicente Claudino;PTB;SIM
4954;Jarbas Vasconcelos;PMDB;SIM
4954;Sergio Petecao;PSD;SIM
4954;Lidice da Mata;PSB;SIM
4954;Rodrigo Rollemberg;PSB;SIM
4954;Vital do Rego;PMDB;SIM
4954;Angela Portela;PT;SIM
4954;Anibal Diniz;PT;SIM
4954;Ana Rita;PT;SIM
4954;Cyro Miranda;PSDB;SIM
4954;Zeze Perrella;PDT;SIM
4954;Lobao Filho;PMDB;SIM
4954;Garibaldi Alves;PMDB;NAO VOTOU
4954;Sergio Souza;PMDB;NCom
4954;Lauro Antonio;PR;SIM
4954;Antonio Russo;PR;SIM
4954;Clesio Andrade;PR;NAO VOTOU
4954;Marinor Brito;PSOL;NAO
4954;Marta Suplicy;PT;SIM
4954;Luiz Henrique;PMDB;SIM
4954;Ivo Cassol;PP;SIM
4954;Humberto Costa;PT;SIM
4954;Pedro Taques;PDT;SIM
4954;Randolfe Rodrigues;PSOL;SIM
4954;Jorge Viana;PT;SIM
4954;Eduardo Braga;PMDB;SIM
4954;Paulo Davim;PV;SIM
4954;Cassio Cunha Lima;PSDB;SIM
4954;Acir Gurgacz;PDT;SIM
4954;Wellington Dias;PT;SIM
4954;Ana Amelia;PP;SIM
4955;Jose Sarney;PMDB;PRESIDENTE
4955;Epitacio Cafeteira;PTB;NAO VOTOU
4955;Jose Agripino;DEM;NAO
4955;Renan Calheiros;PMDB;NAO
4955;Pedro Simon;PMDB;NAO
4955;Paulo Paim;PT;NAO
4955;Blairo Maggi;PR;NAO
4955;Romero Juca;PMDB;NAO
4955;Eduardo Suplicy;PT;SIM
4955;Eunicio Oliveira;PMDB;NAO
4955;Armando Monteiro;PTB;NAO
4955;Aecio Neves;PSDB;NAO
4955;Vanessa Grazziotin;PCdoB;MIS
4955;Inacio Arruda;PCdoB;NAO VOTOU
4955;Jose Pimentel;PT;SIM
4955;Lucia Vania;PSDB;NAO
4955;Ciro Nogueira;PP;NAO
4955;Casildo Maldaner;PMDB;NAO
4955;Roberto Requiao;PMDB;NCom
4955;Walter Pinheiro;PT;NAO
4955;Ricardo Ferraco;PMDB;NAO
4955;Alvaro Dias;PSDB;NAO
4955;Maria do Carmo Alves;DEM;NAO VOTOU
4955;Francisco Dornelles;PP;NAO
4955;Antonio Carlos Valadares;PSB;NAO
4955;Magno Malta;PR;NAO
4955;Waldemir Moka;PMDB;NAO
4955;Katia Abreu;PSD;NAO
4955;Gim;PTB;NAO
4955;Lindbergh Farias;PT;NAO
4955;Paulo Bauer;PSDB;NAO
4955;Joao Ribeiro;PR;NAO
4955;Aloysio Nunes Ferreira;PSDB;NAO
4955;Joao Capiberibe;PSB;NAO
4955;Demostenes Torres;DEM;NAO
4955;Valdir Raupp;PMDB;NAO
4955;Marcelo Crivella;PRB;NAO
4955;Delcidio do Amaral;PT;NAO
4955;Vicentinho Alves;PR;NAO
4955;Benedito de Lira;PP;NAO
4955;Clovis Fecury;DEM;NAO VOTOU
4955;Cristovam Buarque;PDT;NAO
4955;Mozarildo Cavalcanti;PTB;NAO
4955;Flexa Ribeiro;PSDB;NAO
4955;Fernando Collor;PTB;NAO
4955;Alfredo Nascimento;PR;NAO
4955;Cicero Lucena;PSDB;NAO
4955;Jayme Campos;DEM;NAO
4955;Joao Durval;PDT;NAO
4955;Mario Couto;PSDB;NAO VOTOU
4955;Joao Vicente Claudino;PTB;NAO
4955;Jarbas Vasconcelos;PMDB;NAO
4955;Sergio Petecao;PSD;NAO
4955;Lidice da Mata;PSB;NAO
4955;Rodrigo Rollemberg;PSB;NAO
4955;Vital do Rego;PMDB;NAO
4955;Angela Portela;PT;NAO
4955;Anibal Diniz;PT;NAO
4955;Ana Rita;PT;NAO
4955;Cyro Miranda;PSDB;NAO
4955;Zeze Perrella;PDT;NAO VOTOU
4955;Lobao Filho;PMDB;NAO
4955;Garibaldi Alves;PMDB;NAO VOTOU
4955;Sergio Souza;PMDB;NCom
4955;Lauro Antonio;PR;NAO
4955;Antonio Russo;PR;NAO
4955;Clesio Andrade;PR;NAO VOTOU
4955;Marinor Brito;PSOL;NAO
4955;Marta Suplicy;PT;NAO
4955;Luiz Henrique;PMDB;NAO
4955;Ivo Cassol;PP;NAO
4955;Humberto Costa;PT;SIM
4955;Pedro Taques;PDT;NAO
4955;Randolfe Rodrigues;PSOL;NAO
4955;Jorge Viana;PT;NAO
4955;Eduardo Braga;PMDB;NAO
4955;Paulo Davim;PV;NAO
4955;Cassio Cunha Lima;PSDB;NAO
4955;Acir Gurgacz;PDT;NAO
4955;Wellington Dias;PT;SIM
4955;Ana Amelia;PP;NAO
4956;Jose Sarney;PMDB;PRESIDENTE
4956;Epitacio Cafeteira;PTB;NAO VOTOU
4956;Jose Agripino;DEM;NAO
4956;Renan Calheiros;PMDB;NAO
4956;Pedro Simon;PMDB;NAO
4956;Paulo Paim;PT;NAO
4956;Blairo Maggi;PR;NAO
4956;Romero Juca;PMDB;NAO
4956;Eduardo Suplicy;PT;NAO
4956;Eunicio Oliveira;PMDB;NAO
4956;Armando Monteiro;PTB;NAO
4956;Aecio Neves;PSDB;NAO
4956;Vanessa Grazziotin;PCdoB;MIS
4956;Inacio Arruda;PCdoB;NAO
4956;Jose Pimentel;PT;NAO
4956;Lucia Vania;PSDB;NAO
4956;Ciro Nogueira;PP;NAO
4956;Casildo Maldaner;PMDB;NAO
4956;Roberto Requiao;PMDB;NCom
4956;Walter Pinheiro;PT;NAO
4956;Ricardo Ferraco;PMDB;NAO
4956;Alvaro Dias;PSDB;NAO
4956;Maria do Carmo Alves;DEM;NAO VOTOU
4956;Francisco Dornelles;PP;NAO
4956;Antonio Carlos Valadares;PSB;NAO
4956;Magno Malta;PR;NAO
4956;Waldemir Moka;PMDB;NAO
4956;Katia Abreu;PSD;NAO
4956;Gim;PTB;SIM
4956;Lindbergh Farias;PT;NAO
4956;Paulo Bauer;PSDB;NAO
4956;Joao Ribeiro;PR;NAO
4956;Aloysio Nunes Ferreira;PSDB;NAO
4956;Joao Capiberibe;PSB;NAO
4956;Demostenes Torres;DEM;NAO
4956;Valdir Raupp;PMDB;NAO
4956;Marcelo Crivella;PRB;NAO
4956;Delcidio do Amaral;PT;NAO
4956;Vicentinho Alves;PR;NAO
4956;Benedito de Lira;PP;NAO
4956;Clovis Fecury;DEM;NAO VOTOU
4956;Cristovam Buarque;PDT;SIM
4956;Mozarildo Cavalcanti;PTB;NAO
4956;Flexa Ribeiro;PSDB;NAO
4956;Fernando Collor;PTB;NAO
4956;Alfredo Nascimento;PR;NAO
4956;Cicero Lucena;PSDB;NAO
4956;Jayme Campos;DEM;NAO
4956;Joao Durval;PDT;NAO
4956;Mario Couto;PSDB;NAO VOTOU
4956;Joao Vicente Claudino;PTB;NAO
4956;Jarbas Vasconcelos;PMDB;NAO
4956;Sergio Petecao;PSD;NAO
4956;Lidice da Mata;PSB;NAO
4956;Rodrigo Rollemberg;PSB;NAO
4956;Vital do Rego;PMDB;NAO
4956;Angela Portela;PT;NAO
4956;Anibal Diniz;PT;NAO
4956;Ana Rita;PT;NAO
4956;Cyro Miranda;PSDB;NAO
4956;Zeze Perrella;PDT;NAO VOTOU
4956;Lobao Filho;PMDB;NAO
4956;Garibaldi Alves;PMDB;NAO VOTOU
4956;Sergio Souza;PMDB;NCom
4956;Lauro Antonio;PR;NAO
4956;Antonio Russo;PR;NAO
4956;Clesio Andrade;PR;NAO VOTOU
4956;Marinor Brito;PSOL;NAO
4956;Marta Suplicy;PT;NAO
4956;Luiz Henrique;PMDB;NAO
4956;Ivo Cassol;PP;NAO
4956;Humberto Costa;PT;NAO
4956;Pedro Taques;PDT;NAO
4956;Randolfe Rodrigues;PSOL;NAO
4956;Jorge Viana;PT;NAO
4956;Eduardo Braga;PMDB;NAO
4956;Paulo Davim;PV;NAO
4956;Cassio Cunha Lima;PSDB;NAO
4956;Acir Gurgacz;PDT;NAO
4956;Wellington Dias;PT;NAO
4956;Ana Amelia;PP;NAO
4957;Jose Sarney;PMDB;PRESIDENTE
4957;Epitacio Cafeteira;PTB;SIM
4957;Jose Agripino;DEM;NAO
4957;Renan Calheiros;PMDB;SIM
4957;Pedro Simon;PMDB;SIM
4957;Paulo Paim;PT;SIM
4957;Blairo Maggi;PR;SIM
4957;Romero Juca;PMDB;SIM
4957;Eduardo Suplicy;PT;SIM
4957;Eunicio Oliveira;PMDB;SIM
4957;Armando Monteiro;PTB;SIM
4957;Aecio Neves;PSDB;NAO VOTOU
4957;Vanessa Grazziotin;PCdoB;MIS
4957;Inacio Arruda;PCdoB;SIM
4957;Jose Pimentel;PT;SIM
4957;Lucia Vania;PSDB;NAO VOTOU
4957;Ciro Nogueira;PP;SIM
4957;Casildo Maldaner;PMDB;SIM
4957;Roberto Requiao;PMDB;SIM
4957;Walter Pinheiro;PT;SIM
4957;Ricardo Ferraco;PMDB;SIM
4957;Alvaro Dias;PSDB;NAO
4957;Maria do Carmo Alves;DEM;NAO VOTOU
4957;Francisco Dornelles;PP;SIM
4957;Antonio Carlos Valadares;PSB;SIM
4957;Magno Malta;PR;SIM
4957;Waldemir Moka;PMDB;SIM
4957;Katia Abreu;PSD;SIM
4957;Gim;PTB;SIM
4957;Lindbergh Farias;PT;SIM
4957;Paulo Bauer;PSDB;NAO VOTOU
4957;Joao Ribeiro;PR;SIM
4957;Aloysio Nunes Ferreira;PSDB;NAO
4957;Joao Capiberibe;PSB;SIM
4957;Demostenes Torres;DEM;NAO
4957;Valdir Raupp;PMDB;SIM
4957;Marcelo Crivella;PRB;SIM
4957;Delcidio do Amaral;PT;SIM
4957;Vicentinho Alves;PR;SIM
4957;Benedito de Lira;PP;SIM
4957;Clovis Fecury;DEM;NAO VOTOU
4957;Cristovam Buarque;PDT;SIM
4957;Mozarildo Cavalcanti;PTB;SIM
4957;Flexa Ribeiro;PSDB;NAO
4957;Fernando Collor;PTB;SIM
4957;Alfredo Nascimento;PR;SIM
4957;Cicero Lucena;PSDB;NAO VOTOU
4957;Jayme Campos;DEM;NAO
4957;Joao Durval;PDT;SIM
4957;Mario Couto;PSDB;NAO VOTOU
4957;Joao Vicente Claudino;PTB;SIM
4957;Jarbas Vasconcelos;PMDB;NAO
4957;Sergio Petecao;PSD;SIM
4957;Lidice da Mata;PSB;SIM
4957;Rodrigo Rollemberg;PSB;SIM
4957;Vital do Rego;PMDB;SIM
4957;Angela Portela;PT;SIM
4957;Anibal Diniz;PT;SIM
4957;Ana Rita;PT;SIM
4957;Cyro Miranda;PSDB;NAO
4957;Zeze Perrella;PDT;SIM
4957;Lobao Filho;PMDB;SIM
4957;Ivonete Dantas;PMDB;SIM
4957;Sergio Souza;PMDB;SIM
4957;Lauro Antonio;PR;SIM
4957;Antonio Russo;PR;SIM
4957;Clesio Andrade;PR;SIM
4957;Marinor Brito;PSOL;NAO
4957;Marta Suplicy;PT;SIM
4957;Luiz Henrique;PMDB;SIM
4957;Ivo Cassol;PP;SIM
4957;Humberto Costa;PT;SIM
4957;Pedro Taques;PDT;NAO
4957;Randolfe Rodrigues;PSOL;NAO
4957;Jorge Viana;PT;SIM
4957;Eduardo Braga;PMDB;SIM
4957;Paulo Davim;PV;SIM
4957;Cassio Cunha Lima;PSDB;NAO
4957;Acir Gurgacz;PDT;NAO VOTOU
4957;Wellington Dias;PT;SIM
4957;Ana Amelia;PP;SIM
4970;Jose Sarney;PMDB;PRESIDENTE
4970;Epitacio Cafeteira;PTB;NAO
4970;Jose Agripino;DEM;SIM
4970;Renan Calheiros;PMDB;NAO
4970;Jader Barbalho;PMDB;NAO
4970;Pedro Simon;PMDB;NAO VOTOU
4970;Paulo Paim;PT;NAO
4970;Blairo Maggi;PR;NAO
4970;Romero Juca;PMDB;NAO
4970;Eduardo Suplicy;PT;NAO
4970;Eunicio Oliveira;PMDB;SIM
4970;Armando Monteiro;PTB;NAO
4970;Aecio Neves;PSDB;SIM
4970;Vanessa Grazziotin;PCdoB;SIM
4970;Inacio Arruda;PCdoB;NAO
4970;Jose Pimentel;PT;NAO
4970;Lucia Vania;PSDB;NAO VOTOU
4970;Ciro Nogueira;PP;SIM
4970;Casildo Maldaner;PMDB;SIM
4970;Roberto Requiao;PMDB;SIM
4970;Walter Pinheiro;PT;NAO
4970;Ricardo Ferraco;PMDB;SIM
4970;Alvaro Dias;PSDB;SIM
4970;Maria do Carmo Alves;DEM;NAO VOTOU
4970;Francisco Dornelles;PP;NAO VOTOU
4970;Antonio Carlos Valadares;PSB;NAO
4970;Magno Malta;PR;NAO
4970;Waldemir Moka;PMDB;SIM
4970;Katia Abreu;PSD;NAO
4970;Gim;PTB;NAO
4970;Lindbergh Farias;PT;NAO
4970;Paulo Bauer;PSDB;SIM
4970;Joao Ribeiro;PR;NAO
4970;Aloysio Nunes Ferreira;PSDB;SIM
4970;Joao Capiberibe;PSB;SIM
4970;Demostenes Torres;DEM;NAO VOTOU
4970;Valdir Raupp;PMDB;NAO
4970;Delcidio do Amaral;PT;NAO VOTOU
4970;Vicentinho Alves;PR;NAO
4970;Eduardo Lopes;PRB;NAO
4970;Benedito de Lira;PP;NAO
4970;Clovis Fecury;DEM;SIM
4970;Cristovam Buarque;PDT;SIM
4970;Mozarildo Cavalcanti;PTB;NAO VOTOU
4970;Flexa Ribeiro;PSDB;SIM
4970;Fernando Collor;PTB;SIM
4970;Alfredo Nascimento;PR;NAO
4970;Cicero Lucena;PSDB;NAO
4970;Jayme Campos;DEM;SIM
4970;Joao Durval;PDT;NAO
4970;Mario Couto;PSDB;NAO VOTOU
4970;Joao Vicente Claudino;PTB;SIM
4970;Jarbas Vasconcelos;PMDB;SIM
4970;Sergio Petecao;PSD;NAO VOTOU
4970;Lidice da Mata;PSB;NAO
4970;Rodrigo Rollemberg;PSB;NAO
4970;Vital do Rego;PMDB;SIM
4970;Angela Portela;PT;NAO
4970;Anibal Diniz;PT;NAO VOTOU
4970;Ana Rita;PT;NAO
4970;Cyro Miranda;PSDB;SIM
4970;Zeze Perrella;PDT;NAO VOTOU
4970;Lobao Filho;PMDB;NAO VOTOU
4970;Ivonete Dantas;PMDB;NAO
4970;Sergio Souza;PMDB;NAO
4970;Lauro Antonio;PR;NAO
4970;Antonio Russo;PR;NAO
4970;Clesio Andrade;S/PARTIDO;NAO
4970;Marta Suplicy;PT;NAO
4970;Luiz Henrique;PMDB;NAO VOTOU
4970;Ivo Cassol;PP;NAO
4970;Humberto Costa;PT;NAO
4970;Pedro Taques;PDT;SIM
4970;Randolfe Rodrigues;PSOL;SIM
4970;Jorge Viana;PT;SIM
4970;Eduardo Braga;PMDB;SIM
4970;Paulo Davim;PV;SIM
4970;Cassio Cunha Lima;PSDB;SIM
4970;Acir Gurgacz;PDT;SIM
4970;Wellington Dias;PT;NAO VOTOU
4970;Ana Amelia;PP;SIM
4972;Jose Sarney;PMDB;NAO VOTOU
4972;Epitacio Cafeteira;PTB;SIM
4972;Jose Agripino;DEM;SIM
4972;Renan Calheiros;PMDB;SIM
4972;Jader Barbalho;PMDB;NAO VOTOU
4972;Pedro Simon;PMDB;SIM
4972;Paulo Paim;PT;SIM
4972;Blairo Maggi;PR;SIM
4972;Romero Juca;PMDB;SIM
4972;Eduardo Suplicy;PT;NAO VOTOU
4972;Eunicio Oliveira;PMDB;SIM
4972;Armando Monteiro;PTB;SIM
4972;Aecio Neves;PSDB;SIM
4972;Vanessa Grazziotin;PCdoB;SIM
4972;Inacio Arruda;PCdoB;SIM
4972;Jose Pimentel;PT;SIM
4972;Lucia Vania;PSDB;SIM
4972;Ciro Nogueira;PP;NAO VOTOU
4972;Casildo Maldaner;PMDB;SIM
4972;Roberto Requiao;PMDB;SIM
4972;Walter Pinheiro;PT;SIM
4972;Ricardo Ferraco;PMDB;SIM
4972;Alvaro Dias;PSDB;SIM
4972;Maria do Carmo Alves;DEM;NAO VOTOU
4972;Francisco Dornelles;PP;SIM
4972;Antonio Carlos Valadares;PSB;SIM
4972;Magno Malta;PR;SIM
4972;Waldemir Moka;PMDB;SIM
4972;Katia Abreu;PSD;SIM
4972;Gim;PTB;SIM
4972;Lindbergh Farias;PT;SIM
4972;Paulo Bauer;PSDB;SIM
4972;Joao Ribeiro;PR;SIM
4972;Aloysio Nunes Ferreira;PSDB;SIM
4972;Joao Capiberibe;PSB;SIM
4972;Demostenes Torres;DEM;SIM
4972;Valdir Raupp;PMDB;SIM
4972;Delcidio do Amaral;PT;NAO VOTOU
4972;Vicentinho Alves;PR;SIM
4972;Eduardo Lopes;PRB;SIM
4972;Benedito de Lira;PP;NCom
4972;Clovis Fecury;DEM;NAO VOTOU
4972;Cristovam Buarque;PDT;NAO VOTOU
4972;Mozarildo Cavalcanti;PTB;SIM
4972;Flexa Ribeiro;PSDB;SIM
4972;Fernando Collor;PTB;SIM
4972;Alfredo Nascimento;PR;NAO VOTOU
4972;Cicero Lucena;PSDB;SIM
4972;Jayme Campos;DEM;SIM
4972;Joao Durval;PDT;SIM
4972;Mario Couto;PSDB;NAO VOTOU
4972;Joao Vicente Claudino;PTB;SIM
4972;Jarbas Vasconcelos;PMDB;SIM
4972;Sergio Petecao;PSD;SIM
4972;Lidice da Mata;PSB;SIM
4972;Rodrigo Rollemberg;PSB;NAO VOTOU
4972;Vital do Rego;PMDB;SIM
4972;Angela Portela;PT;SIM
4972;Anibal Diniz;PT;SIM
4972;Ana Rita;PT;SIM
4972;Cyro Miranda;PSDB;SIM
4972;Zeze Perrella;PDT;SIM
4972;Lobao Filho;PMDB;NAO VOTOU
4972;Ivonete Dantas;PMDB;SIM
4972;Sergio Souza;PMDB;SIM
4972;Lauro Antonio;PR;SIM
4972;Antonio Russo;PR;SIM
4972;Clesio Andrade;PMDB;SIM
4972;Marta Suplicy;PT;PRESIDENTE
4972;Luiz Henrique;PMDB;NAO VOTOU
4972;Ivo Cassol;PP;SIM
4972;Humberto Costa;PT;SIM
4972;Pedro Taques;PDT;SIM
4972;Randolfe Rodrigues;PSOL;SIM
4972;Jorge Viana;PT;MIS
4972;Eduardo Braga;PMDB;SIM
4972;Paulo Davim;PV;SIM
4972;Cassio Cunha Lima;PSDB;SIM
4972;Acir Gurgacz;PDT;SIM
4972;Wellington Dias;PT;PSF
4972;Ana Amelia;PP;SIM
4973;Jose Sarney;PMDB;NAO VOTOU
4973;Epitacio Cafeteira;PTB;SIM
4973;Jose Agripino;DEM;SIM
4973;Renan Calheiros;PMDB;NAO VOTOU
4973;Jader Barbalho;PMDB;NAO VOTOU
4973;Pedro Simon;PMDB;NAO VOTOU
4973;Paulo Paim;PT;SIM
4973;Blairo Maggi;PR;SIM
4973;Romero Juca;PMDB;SIM
4973;Eduardo Suplicy;PT;NAO VOTOU
4973;Eunicio Oliveira;PMDB;NAO VOTOU
4973;Armando Monteiro;PTB;SIM
4973;Aecio Neves;PSDB;SIM
4973;Vanessa Grazziotin;PCdoB;SIM
4973;Inacio Arruda;PCdoB;SIM
4973;Jose Pimentel;PT;NAO VOTOU
4973;Lucia Vania;PSDB;SIM
4973;Ciro Nogueira;PP;NAO VOTOU
4973;Casildo Maldaner;PMDB;SIM
4973;Roberto Requiao;PMDB;SIM
4973;Walter Pinheiro;PT;SIM
4973;Ricardo Ferraco;PMDB;PSF
4973;Alvaro Dias;PSDB;SIM
4973;Maria do Carmo Alves;DEM;NAO VOTOU
4973;Francisco Dornelles;PP;SIM
4973;Antonio Carlos Valadares;PSB;SIM
4973;Magno Malta;PR;SIM
4973;Waldemir Moka;PMDB;SIM
4973;Katia Abreu;PSD;SIM
4973;Gim;PTB;SIM
4973;Lindbergh Farias;PT;SIM
4973;Paulo Bauer;PSDB;SIM
4973;Joao Ribeiro;PR;SIM
4973;Aloysio Nunes Ferreira;PSDB;SIM
4973;Joao Capiberibe;PSB;SIM
4973;Demostenes Torres;DEM;SIM
4973;Valdir Raupp;PMDB;SIM
4973;Delcidio do Amaral;PT;NAO VOTOU
4973;Vicentinho Alves;PR;SIM
4973;Eduardo Lopes;PRB;NAO VOTOU
4973;Benedito de Lira;PP;NCom
4973;Clovis Fecury;DEM;NAO VOTOU
4973;Cristovam Buarque;PDT;NAO VOTOU
4973;Mozarildo Cavalcanti;PTB;SIM
4973;Flexa Ribeiro;PSDB;SIM
4973;Fernando Collor;PTB;SIM
4973;Alfredo Nascimento;PR;NAO VOTOU
4973;Cicero Lucena;PSDB;SIM
4973;Jayme Campos;DEM;SIM
4973;Joao Durval;PDT;SIM
4973;Mario Couto;PSDB;NAO VOTOU
4973;Joao Vicente Claudino;PTB;SIM
4973;Jarbas Vasconcelos;PMDB;SIM
4973;Sergio Petecao;PSD;SIM
4973;Lidice da Mata;PSB;SIM
4973;Rodrigo Rollemberg;PSB;NAO VOTOU
4973;Vital do Rego;PMDB;SIM
4973;Angela Portela;PT;SIM
4973;Anibal Diniz;PT;SIM
4973;Ana Rita;PT;SIM
4973;Cyro Miranda;PSDB;NAO VOTOU
4973;Zeze Perrella;PDT;NAO VOTOU
4973;Lobao Filho;PMDB;NAO VOTOU
4973;Ivonete Dantas;PMDB;SIM
4973;Sergio Souza;PMDB;SIM
4973;Lauro Antonio;PR;SIM
4973;Antonio Russo;PR;SIM
4973;Clesio Andrade;PMDB;SIM
4973;Marta Suplicy;PT;PRESIDENTE
4973;Luiz Henrique;PMDB;NAO VOTOU
4973;Ivo Cassol;PP;SIM
4973;Humberto Costa;PT;SIM
4973;Pedro Taques;PDT;SIM
4973;Randolfe Rodrigues;PSOL;SIM
4973;Jorge Viana;PT;MIS
4973;Eduardo Braga;PMDB;SIM
4973;Paulo Davim;PV;SIM
4973;Cassio Cunha Lima;PSDB;SIM
4973;Acir Gurgacz;PDT;SIM
4973;Wellington Dias;PT;PSF
4973;Ana Amelia;PP;SIM
4974;Jose Sarney;PMDB;NAO VOTOU
4974;Epitacio Cafeteira;PTB;SIM
4974;Jose Agripino;DEM;SIM
4974;Renan Calheiros;PMDB;NAO VOTOU
4974;Jader Barbalho;PMDB;NAO VOTOU
4974;Pedro Simon;PMDB;SIM
4974;Paulo Paim;PT;SIM
4974;Blairo Maggi;PR;SIM
4974;Romero Juca;PMDB;SIM
4974;Eduardo Suplicy;PT;NAO VOTOU
4974;Eunicio Oliveira;PMDB;SIM
4974;Armando Monteiro;PTB;SIM
4974;Aecio Neves;PSDB;SIM
4974;Vanessa Grazziotin;PCdoB;SIM
4974;Inacio Arruda;PCdoB;SIM
4974;Jose Pimentel;PT;SIM
4974;Lucia Vania;PSDB;NAO VOTOU
4974;Ciro Nogueira;PP;NAO VOTOU
4974;Casildo Maldaner;PMDB;SIM
4974;Roberto Requiao;PMDB;SIM
4974;Walter Pinheiro;PT;SIM
4974;Ricardo Ferraco;PMDB;SIM
4974;Alvaro Dias;PSDB;SIM
4974;Maria do Carmo Alves;DEM;NAO VOTOU
4974;Francisco Dornelles;PP;SIM
4974;Antonio Carlos Valadares;PSB;SIM
4974;Magno Malta;PR;SIM
4974;Waldemir Moka;PMDB;SIM
4974;Katia Abreu;PSD;SIM
4974;Gim;PTB;SIM
4974;Lindbergh Farias;PT;SIM
4974;Paulo Bauer;PSDB;SIM
4974;Joao Ribeiro;PR;SIM
4974;Aloysio Nunes Ferreira;PSDB;SIM
4974;Joao Capiberibe;PSB;SIM
4974;Demostenes Torres;DEM;SIM
4974;Valdir Raupp;PMDB;SIM
4974;Delcidio do Amaral;PT;NAO VOTOU
4974;Vicentinho Alves;PR;SIM
4974;Eduardo Lopes;PRB;NAO VOTOU
4974;Benedito de Lira;PP;NCom
4974;Clovis Fecury;DEM;NAO VOTOU
4974;Cristovam Buarque;PDT;NAO VOTOU
4974;Mozarildo Cavalcanti;PTB;SIM
4974;Flexa Ribeiro;PSDB;SIM
4974;Fernando Collor;PTB;SIM
4974;Alfredo Nascimento;PR;NAO VOTOU
4974;Cicero Lucena;PSDB;SIM
4974;Jayme Campos;DEM;SIM
4974;Joao Durval;PDT;SIM
4974;Mario Couto;PSDB;NAO VOTOU
4974;Joao Vicente Claudino;PTB;SIM
4974;Jarbas Vasconcelos;PMDB;SIM
4974;Sergio Petecao;PSD;SIM
4974;Lidice da Mata;PSB;SIM
4974;Rodrigo Rollemberg;PSB;NAO VOTOU
4974;Vital do Rego;PMDB;SIM
4974;Angela Portela;PT;SIM
4974;Anibal Diniz;PT;SIM
4974;Ana Rita;PT;SIM
4974;Cyro Miranda;PSDB;SIM
4974;Zeze Perrella;PDT;NAO VOTOU
4974;Lobao Filho;PMDB;NAO VOTOU
4974;Ivonete Dantas;PMDB;SIM
4974;Sergio Souza;PMDB;SIM
4974;Lauro Antonio;PR;SIM
4974;Antonio Russo;PR;SIM
4974;Clesio Andrade;PMDB;SIM
4974;Marta Suplicy;PT;PRESIDENTE
4974;Luiz Henrique;PMDB;NAO VOTOU
4974;Ivo Cassol;PP;SIM
4974;Humberto Costa;PT;SIM
4974;Pedro Taques;PDT;SIM
4974;Randolfe Rodrigues;PSOL;SIM
4974;Jorge Viana;PT;MIS
4974;Eduardo Braga;PMDB;SIM
4974;Paulo Davim;PV;SIM
4974;Cassio Cunha Lima;PSDB;SIM
4974;Acir Gurgacz;PDT;SIM
4974;Wellington Dias;PT;SIM
4974;Ana Amelia;PP;SIM
4980;Jose Sarney;PMDB;NCom
4980;Epitacio Cafeteira;PTB;NAO VOTOU
4980;Jose Agripino;DEM;SIM
4980;Renan Calheiros;PMDB;NAO VOTOU
4980;Jader Barbalho;PMDB;SIM
4980;Pedro Simon;PMDB;NAO VOTOU
4980;Paulo Paim;PT;SIM
4980;Blairo Maggi;PR;SIM
4980;Romero Juca;PMDB;SIM
4980;Eduardo Suplicy;PT;SIM
4980;Eunicio Oliveira;PMDB;SIM
4980;Armando Monteiro;PTB;SIM
4980;Aecio Neves;PSDB;SIM
4980;Vanessa Grazziotin;PCdoB;SIM
4980;Inacio Arruda;PCdoB;SIM
4980;Jose Pimentel;PT;SIM
4980;Lucia Vania;PSDB;SIM
4980;Ciro Nogueira;PP;NAO VOTOU
4980;Casildo Maldaner;PMDB;MIS
4980;Roberto Requiao;PMDB;SIM
4980;Walter Pinheiro;PT;SIM
4980;Ricardo Ferraco;PMDB;NAO VOTOU
4980;Alvaro Dias;PSDB;SIM
4980;Maria do Carmo Alves;DEM;NAO VOTOU
4980;Francisco Dornelles;PP;NAO VOTOU
4980;Antonio Carlos Valadares;PSB;SIM
4980;Magno Malta;PR;SIM
4980;Waldemir Moka;PMDB;SIM
4980;Katia Abreu;PSD;SIM
4980;Gim;PTB;SIM
4980;Lindbergh Farias;PT;SIM
4980;Paulo Bauer;PSDB;SIM
4980;Joao Ribeiro;PR;NAO VOTOU
4980;Aloysio Nunes Ferreira;PSDB;SIM
4980;Joao Capiberibe;PSB;SIM
4980;Demostenes Torres;DEM;NCom
4980;Valdir Raupp;PMDB;SIM
4980;Delcidio do Amaral;PT;SIM
4980;Vicentinho Alves;PR;SIM
4980;Eduardo Lopes;PRB;SIM
4980;Benedito de Lira;PP;NAO VOTOU
4980;Clovis Fecury;DEM;NCom
